gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
jgi|Aurli1|3260|gm1.3260_g	1.690583	-0.1448076	0.71253179	0.6957233	0.7779804
jgi|Aurli1|32607|fgenesh1_pg.6_#_357	1316.919	-0.8398255	0.26272958	0.0002784053	0.00102425
jgi|Aurli1|32609|fgenesh1_pg.6_#_359	25.17723	-0.7101649	0.36915595	0.01564087	0.03542366
jgi|Aurli1|3261|gm1.3261_g	2.373901	-0.6165895	0.88921068	0.1650906	0.2545003
jgi|Aurli1|32621|fgenesh1_pg.6_#_371	6.959633	0.8154344	0.62138352	0.03862427	0.07663874
jgi|Aurli1|32622|fgenesh1_pg.6_#_372	16.20055	-4.39479	0.80524292	5.626776e-09	5.507927e-08
jgi|Aurli1|32627|fgenesh1_pg.6_#_377	137.5255	0.09483998	0.14943722	0.5094224	0.6143559
jgi|Aurli1|3263|gm1.3263_g	0.3209592	-5.764497	6.54378752	0.0003344659	0.0012045
jgi|Aurli1|32630|fgenesh1_pg.6_#_380	84.25775	-1.235064	0.23693795	7.423481e-09	7.139444e-08
jgi|Aurli1|32641|fgenesh1_pg.6_#_391	15.46201	-0.5469348	0.46715511	0.09994556	0.1683162
jgi|Aurli1|32642|fgenesh1_pg.6_#_392	4.556696	-2.069028	1.15170991	0.003265376	0.009174976
jgi|Aurli1|32648|fgenesh1_pg.6_#_398	4.97782	0.779867	1.16962279	0.1296683	0.2087736
jgi|Aurli1|32667|fgenesh1_pg.6_#_417	198.7857	-5.962817	0.44513696	1.301352e-42	6.892517e-40
jgi|Aurli1|32671|fgenesh1_pg.6_#_421	342.8924	1.08126	0.19031466	9.80639e-10	1.090988e-08
jgi|Aurli1|32675|fgenesh1_pg.6_#_425	42.44558	-3.090779	0.90908812	4.340252e-05	0.0001955223
jgi|Aurli1|32685|fgenesh1_pg.6_#_435	13.91191	-3.738904	0.75395614	1.158503e-07	8.962231e-07
jgi|Aurli1|32693|fgenesh1_pg.6_#_443	298.4191	-0.5292466	0.49369344	0.1202648	0.1963588
jgi|Aurli1|32695|fgenesh1_pg.6_#_445	114.709	-0.8234726	0.34064725	0.003189666	0.008982672
jgi|Aurli1|327|gm1.327_g	243.0135	-0.04518598	0.21478063	0.819653	0.8746207
jgi|Aurli1|32707|fgenesh1_pg.6_#_457	14.80245	-0.5399219	0.45626624	0.1002349	0.1686559
jgi|Aurli1|32709|fgenesh1_pg.6_#_459	271.4032	0.01173132	0.17425095	0.9434257	0.9630318
jgi|Aurli1|32716|fgenesh1_pg.6_#_466	462.0664	0.6329288	0.16777917	6.84547e-05	0.0002923073
jgi|Aurli1|32731|fgenesh1_pg.6_#_481	45.88029	-1.146552	0.27678533	2.03116e-06	1.228972e-05
jgi|Aurli1|32741|fgenesh1_pg.6_#_491	21.25913	-0.3900994	0.56581338	0.2702587	0.3766797
jgi|Aurli1|32750|fgenesh1_pg.6_#_500	277.1325	-1.078263	0.24827567	1.074282e-06	6.908692e-06
jgi|Aurli1|32751|fgenesh1_pg.6_#_501	42.10449	-0.85704	0.33993393	0.002127233	0.00626925
jgi|Aurli1|32752|fgenesh1_pg.6_#_502	38.65709	-0.08172071	0.41984077	0.7909803	0.8523643
jgi|Aurli1|32754|fgenesh1_pg.6_#_504	115.9429	0.2785925	0.53123941	0.413193	0.5235176
jgi|Aurli1|32755|fgenesh1_pg.6_#_505	3.17737	-0.2415809	0.65602415	0.5068986	0.6117102
jgi|Aurli1|32757|fgenesh1_pg.6_#_507	60.09152	1.201411	0.30940015	5.161429e-06	2.862528e-05
jgi|Aurli1|32762|fgenesh1_pg.6_#_512	6.969101	-1.998339	0.77368407	0.000362254	0.001293266
jgi|Aurli1|32769|fgenesh1_pg.6_#_519	6.981245	-0.4403601	0.80200806	0.2808105	0.3880894
jgi|Aurli1|32772|fgenesh1_pg.6_#_522	16.92766	0.5981919	0.55032181	0.09725714	0.1646781
jgi|Aurli1|32778|fgenesh1_pg.6_#_528	396.5322	-0.531978	0.18105823	0.001788984	0.005380374
jgi|Aurli1|32781|fgenesh1_pg.6_#_531	46.44567	2.841014	0.92361472	0.000106699	0.0004360282
jgi|Aurli1|32782|fgenesh1_pg.6_#_532	1.049406	-0.06743889	0.94554027	0.8670573	0.9091749
jgi|Aurli1|32787|fgenesh1_pg.6_#_537	11.23681	-0.9444049	0.70341199	0.02761499	0.05765595
jgi|Aurli1|32788|fgenesh1_pg.6_#_538	50.28339	-0.2658591	0.308315	0.3080304	0.4171773
jgi|Aurli1|32789|fgenesh1_pg.6_#_539	18070.69	0.08007066	0.1832248	0.6431618	0.7344337
jgi|Aurli1|32793|fgenesh1_pg.6_#_543	54.53157	-2.419185	0.46956477	2.549184e-08	2.217266e-07
jgi|Aurli1|32804|fgenesh1_pg.6_#_554	1168.498	0.1314106	0.16339186	0.3994715	0.5103957
jgi|Aurli1|32809|fgenesh1_pg.6_#_559	1.864896	-0.3288226	0.58462609	0.3537546	0.4651694
jgi|Aurli1|32812|fgenesh1_pg.6_#_562	457.5858	0.1544908	0.19293755	0.3927757	0.5036631
jgi|Aurli1|32814|fgenesh1_pg.6_#_564	45.9338	-2.072112	1.35155736	0.0060888	0.01571748
jgi|Aurli1|32817|fgenesh1_pg.6_#_567	5.124624	-0.6578901	0.95983491	0.155399	0.2423564
jgi|Aurli1|32818|fgenesh1_pg.6_#_568	225.1786	0.08759499	0.18727117	0.6190599	0.7136152
jgi|Aurli1|32819|fgenesh1_pg.6_#_569	23.96035	0.3363971	0.32803106	0.2155467	0.3147457
jgi|Aurli1|32821|fgenesh1_pg.6_#_571	126.5476	0.3868355	0.17676834	0.02058009	0.04474863
jgi|Aurli1|32826|fgenesh1_pg.6_#_576	52.28195	-1.368747	0.8921587	0.009657376	0.02345928
jgi|Aurli1|32827|fgenesh1_pg.6_#_577	12.70101	-0.1366964	0.60181956	0.6950771	0.7774355
jgi|Aurli1|32828|fgenesh1_pg.6_#_578	1.806454	-0.2737132	0.98779641	0.5154339	0.6196907
jgi|Aurli1|32830|fgenesh1_pg.6_#_580	2.645946	-0.7381096	1.01202391	0.1266812	0.2049845
jgi|Aurli1|32833|fgenesh1_pg.6_#_583	18.9116	-0.0410558	0.5455493	0.9028227	0.9339979
jgi|Aurli1|32835|fgenesh1_pg.6_#_585	9.437577	-4.067597	0.98227353	2.989159e-06	1.745932e-05
jgi|Aurli1|32836|fgenesh1_pg.6_#_586	1.067877	-1.015039	1.1881381	0.06758064	0.1223862
jgi|Aurli1|3284|gm1.3284_g	19.93602	-0.537796	0.44058595	0.09565309	0.1625456
jgi|Aurli1|32851|fgenesh1_pg.6_#_601	196.297	-3.905913	0.56471539	9.553124e-13	1.688592e-11
jgi|Aurli1|32860|fgenesh1_pg.6_#_610	285.6618	0.5564551	0.431129	0.08159946	0.1428438
jgi|Aurli1|32862|fgenesh1_pg.6_#_612	38.02125	-1.618236	0.45948606	1.205249e-05	6.193295e-05
jgi|Aurli1|32863|fgenesh1_pg.6_#_613	235.7566	-0.1069316	0.18756364	0.5444178	0.6461558
jgi|Aurli1|32874|fgenesh1_pg.6_#_624	6.11256	-0.2318113	0.60186696	0.5111607	0.6157512
jgi|Aurli1|32877|fgenesh1_pg.6_#_627	15.02775	0.009439035	0.39356218	0.9748593	0.9846192
jgi|Aurli1|32893|fgenesh1_pg.7_#_14	10.19064	-2.48401	0.95956517	0.0003880418	0.001374739
jgi|Aurli1|32903|fgenesh1_pg.7_#_24	250.9352	0.3379651	0.20822981	0.07947073	0.1398376
jgi|Aurli1|32909|fgenesh1_pg.7_#_30	1396.782	-0.5129952	0.18539699	0.003188447	0.008980945
jgi|Aurli1|32911|fgenesh1_pg.7_#_32	1080.328	-0.9232537	0.39884818	0.002969129	0.0084256
jgi|Aurli1|32923|fgenesh1_pg.7_#_44	1.149694	-0.1631964	0.93937288	0.6884061	0.7726528
jgi|Aurli1|32928|fgenesh1_pg.7_#_49	96.05386	-0.06094999	0.28172993	0.8035975	0.8618275
jgi|Aurli1|32931|fgenesh1_pg.7_#_52	96.64001	0.2887483	0.23419114	0.1742081	0.2658476
jgi|Aurli1|32933|fgenesh1_pg.7_#_54	2.863499	-0.9759813	0.81966427	0.03606256	0.07220786
jgi|Aurli1|32936|fgenesh1_pg.7_#_57	2.322792	-1.549597	1.60675742	0.02736194	0.05720817
jgi|Aurli1|32938|fgenesh1_pg.7_#_59	27.49812	-0.2927488	0.20617184	0.1257073	0.2036975
jgi|Aurli1|32940|fgenesh1_pg.7_#_61	17.41441	-3.836768	0.91670455	2.910865e-06	1.704902e-05
jgi|Aurli1|32941|fgenesh1_pg.7_#_62	19.02771	-1.950795	1.37311296	0.00843795	0.02084604
jgi|Aurli1|32942|fgenesh1_pg.7_#_63	418.54	-0.2681382	0.20172266	0.1531375	0.2396358
jgi|Aurli1|32948|fgenesh1_pg.7_#_69	5898.879	-0.2555198	0.22457713	0.2135644	0.3125898
jgi|Aurli1|32949|fgenesh1_pg.7_#_70	39.96385	0.5587946	0.2326909	0.007986289	0.01988861
jgi|Aurli1|3295|gm1.3295_g	24.51028	-1.661956	0.70100625	0.000710638	0.002360305
jgi|Aurli1|32955|fgenesh1_pg.7_#_76	38.99477	-0.7840836	0.52906208	0.03033703	0.06249454
jgi|Aurli1|32956|fgenesh1_pg.7_#_77	120.9661	-0.4055786	0.35353031	0.1542214	0.2408998
jgi|Aurli1|32982|fgenesh1_pg.7_#_103	19.60184	-0.1976859	0.33372091	0.4712052	0.5797704
jgi|Aurli1|32983|fgenesh1_pg.7_#_104	2.378374	-0.09810173	0.64469534	0.7826993	0.846692
jgi|Aurli1|32993|fgenesh1_pg.7_#_114	605.0999	0.05281543	0.23210528	0.8025927	0.8611858
jgi|Aurli1|3300|gm1.3300_g	1697.109	0.1073467	0.2046924	0.5726154	0.6718847
jgi|Aurli1|33000|fgenesh1_pg.7_#_121	5.670122	-0.060044	0.48847328	0.8535995	0.8996433
jgi|Aurli1|33003|fgenesh1_pg.7_#_124	2.233986	-0.5559337	1.15560184	0.2408586	0.3430263
jgi|Aurli1|33005|fgenesh1_pg.7_#_126	289.3452	-0.101223	0.14389462	0.4658774	0.5748845
jgi|Aurli1|33018|fgenesh1_pg.7_#_139	23.50862	0.6831873	0.40980602	0.02888994	0.05990462
jgi|Aurli1|33024|fgenesh1_pg.7_#_145	345.5938	-0.20578	0.14707241	0.1461283	0.2308108
jgi|Aurli1|33030|fgenesh1_pg.7_#_151	1.73353	-0.5104669	0.80732563	0.2199171	0.3195868
jgi|Aurli1|33033|fgenesh1_pg.7_#_154	10.80319	-0.1184216	0.54529408	0.7257323	0.8008954
jgi|Aurli1|33036|fgenesh1_pg.7_#_157	12.59764	-1.955667	1.34188052	0.007765015	0.01942236
jgi|Aurli1|33039|fgenesh1_pg.7_#_160	20.16407	-2.469509	1.16257728	0.001283688	0.003993517
jgi|Aurli1|33046|fgenesh1_pg.7_#_167	98.66379	-5.419789	0.75882533	3.535554e-14	7.779269e-13
jgi|Aurli1|33047|fgenesh1_pg.7_#_168	42.93235	-0.333886	0.4488962	0.298234	0.4066952
jgi|Aurli1|33052|fgenesh1_pg.7_#_173	459.888	0.558596	0.12809412	6.820617e-06	3.676836e-05
jgi|Aurli1|33059|fgenesh1_pg.7_#_180	45.00487	-1.031364	0.42753315	0.001610046	0.004885815
jgi|Aurli1|33063|fgenesh1_pg.7_#_184	3.747914	-2.116391	1.1905225	0.00335816	0.009405385
jgi|Aurli1|33079|fgenesh1_pg.7_#_200	1.526392	-0.4505587	0.75573778	0.2597355	0.3651624
jgi|Aurli1|33080|fgenesh1_pg.7_#_201	436.5686	-0.2349059	0.39195764	0.4337773	0.543872
jgi|Aurli1|33081|fgenesh1_pg.7_#_202	0.7198331	-0.2300627	1.06051955	0.5829476	0.6811744
jgi|Aurli1|33088|fgenesh1_pg.7_#_209	8.149587	-4.013497	0.98604529	3.988834e-06	2.26039e-05
jgi|Aurli1|33093|fgenesh1_pg.7_#_214	1.026274	-0.5181664	1.15909056	0.2672286	0.3734451
jgi|Aurli1|331|gm1.331_g	619.6406	0.1804412	0.12356692	0.1336663	0.2142765
jgi|Aurli1|33102|fgenesh1_pg.7_#_223	986.3251	-0.00440453	0.16213203	0.9773175	0.9860946
jgi|Aurli1|33114|fgenesh1_pg.7_#_235	3.433931	-0.304776	0.62278563	0.3987071	0.5096824
jgi|Aurli1|3312|gm1.3312_g	27.33537	-0.2192133	0.37401328	0.4541779	0.5634834
jgi|Aurli1|33121|fgenesh1_pg.7_#_242	67.89872	1.969839	0.24899752	1.252744e-16	3.673819e-15
jgi|Aurli1|33124|fgenesh1_pg.7_#_245	14.37627	-3.395586	0.6791604	1.05745e-07	8.236339e-07
jgi|Aurli1|33132|fgenesh1_pg.7_#_253	13.04028	-2.237994	1.24520712	0.003044752	0.008617114
jgi|Aurli1|33135|fgenesh1_pg.7_#_256	8670.296	-0.3345308	0.17560447	0.04409269	0.08574543
jgi|Aurli1|33140|fgenesh1_pg.7_#_261	13.40901	-4.573696	0.90956827	4.300213e-08	3.588754e-07
jgi|Aurli1|33142|fgenesh1_pg.7_#_263	4.644511	-2.632951	1.30599918	0.001557171	0.004746729
jgi|Aurli1|3315|gm1.3315_g	3.961108	-0.8465228	0.87866864	0.07015015	0.1263913
jgi|Aurli1|33153|fgenesh1_pg.7_#_274	48.46029	-3.812467	0.48588026	9.832971e-16	2.594715e-14
jgi|Aurli1|33162|fgenesh1_pg.7_#_283	89.8674	0.1079324	0.1809297	0.5276871	0.6310409
jgi|Aurli1|33168|fgenesh1_pg.7_#_289	8.429301	-0.4876533	0.44263967	0.1304158	0.2097914
jgi|Aurli1|3317|gm1.3317_g	1017.02	0.6591295	0.19120604	0.0002186781	0.0008262412
jgi|Aurli1|33170|fgenesh1_pg.7_#_291	208.7889	-1.454863	0.37483754	2.971956e-06	1.737938e-05
jgi|Aurli1|3318|gm1.3318_g	64.7931	0.05311209	0.22160156	0.7940109	0.8546973
jgi|Aurli1|33182|fgenesh1_pg.7_#_303	879.9005	0.2005463	0.19676618	0.2752975	0.382057
jgi|Aurli1|33189|fgenesh1_pg.7_#_310	208.388	-0.1475913	0.14515498	0.2915013	0.3995346
jgi|Aurli1|33197|fgenesh1_pg.7_#_318	19.10014	-2.367761	1.05426937	0.0009636237	0.0030999
jgi|Aurli1|33206|fgenesh1_pg.7_#_327	152.916	0.1350784	0.12963936	0.2833252	0.390857
jgi|Aurli1|33213|fgenesh1_pg.7_#_334	91.10112	-0.1291839	0.18420523	0.456834	0.5660802
jgi|Aurli1|33216|fgenesh1_pg.7_#_337	0.4121431	-0.03117657	1.20915406	0.934512	0.956442
jgi|Aurli1|33221|fgenesh1_pg.7_#_342	11.04551	-4.07773	1.04712997	6.945618e-06	3.738784e-05
jgi|Aurli1|33222|fgenesh1_pg.7_#_343	14.32726	-4.113482	0.91564815	7.407256e-07	4.925991e-06
jgi|Aurli1|33224|fgenesh1_pg.7_#_345	11.29371	0.01457911	0.41560219	0.9620996	0.9758085
jgi|Aurli1|33226|fgenesh1_pg.7_#_347	16.77885	-3.220251	0.65675009	1.660698e-07	1.241964e-06
jgi|Aurli1|33234|fgenesh1_pg.7_#_355	355.9127	-0.3652267	0.16788232	0.02208545	0.04750214
jgi|Aurli1|33245|fgenesh1_pg.7_#_366	175.0087	-5.202025	0.671525	5.377555e-16	1.452625e-14
jgi|Aurli1|3326|gm1.3326_g	142.7039	-0.6090702	0.35887218	0.03451801	0.06957082
jgi|Aurli1|33261|fgenesh1_pg.7_#_382	107.9075	0.2751538	0.17239103	0.09247166	0.1581724
jgi|Aurli1|33266|fgenesh1_pg.7_#_387	70.34475	-0.5098656	0.18464055	0.003267669	0.009179681
jgi|Aurli1|33269|fgenesh1_pg.7_#_390	5.503383	-0.36915	0.72481672	0.3395948	0.4508676
jgi|Aurli1|33270|fgenesh1_pg.7_#_391	316.0827	0.2182143	0.28894086	0.381664	0.4932713
jgi|Aurli1|33294|fgenesh1_pg.7_#_415	189.6011	-5.556182	0.61435392	5.455085e-21	2.858619e-19
jgi|Aurli1|33299|fgenesh1_pg.7_#_420	29.99028	-4.155426	0.93167655	8.198963e-07	5.396922e-06
jgi|Aurli1|33301|fgenesh1_pg.7_#_422	207.7937	-3.871114	0.32778893	8.056678e-33	1.866883e-30
jgi|Aurli1|3331|gm1.3331_g	132.6356	0.6520741	0.25536915	0.003991336	0.01092094
jgi|Aurli1|33315|fgenesh1_pg.7_#_436	197.1091	-0.0901778	0.24729978	0.6848501	0.7697103
jgi|Aurli1|33316|fgenesh1_pg.7_#_437	12.01232	-3.698839	0.64005897	1.574768e-09	1.694762e-08
jgi|Aurli1|33319|fgenesh1_pg.7_#_440	630.683	0.8881597	0.20072271	1.650298e-06	1.020172e-05
jgi|Aurli1|33321|fgenesh1_pg.7_#_442	318.3523	-0.1831546	0.15658701	0.2220908	0.3219241
jgi|Aurli1|33324|fgenesh1_pg.7_#_445	6.223984	-1.007096	0.76851498	0.02646257	0.05561002
jgi|Aurli1|33327|fgenesh1_pg.7_#_448	129.7004	0.1297112	0.16767952	0.4165539	0.5265427
jgi|Aurli1|33331|fgenesh1_pg.7_#_452	176.9151	-0.7141395	0.48458139	0.03761367	0.07488398
jgi|Aurli1|33332|fgenesh1_pg.7_#_453	40.55789	-1.157042	0.35521723	6.983816e-05	0.0002976149
jgi|Aurli1|33357|fgenesh1_pg.7_#_478	1457.762	-0.7583398	0.27366403	0.00147926	0.004533615
jgi|Aurli1|33360|fgenesh1_pg.7_#_481	79.75384	-3.584574	0.59707867	4.452096e-10	5.298924e-09
jgi|Aurli1|33361|fgenesh1_pg.7_#_482	167.5994	-0.364681	0.20310952	0.05317652	0.1000391
jgi|Aurli1|33367|fgenesh1_pg.7_#_488	13.75164	-2.924927	0.69201983	2.571533e-06	1.523605e-05
jgi|Aurli1|33372|fgenesh1_pg.7_#_493	629.8386	-0.3395241	0.54411006	0.3266902	0.4367452
jgi|Aurli1|33378|fgenesh1_pg.7_#_499	1102.597	-0.7811021	0.25289814	0.0004999724	0.001724323
jgi|Aurli1|33379|fgenesh1_pg.7_#_500	41.8448	-3.687219	0.68739334	1.559928e-08	1.411454e-07
jgi|Aurli1|33387|fgenesh1_pg.7_#_508	128.7478	-0.5593925	0.24325326	0.01039253	0.02497914
jgi|Aurli1|33392|fgenesh1_pg.7_#_513	14.35322	-1.797934	1.09313245	0.005406669	0.01417876
jgi|Aurli1|33393|fgenesh1_pg.7_#_514	35.8436	-0.8051017	0.51175501	0.02395592	0.05096346
jgi|Aurli1|33402|fgenesh1_pg.7_#_523	18.46052	-1.315293	0.50600226	0.0004642091	0.001613363
jgi|Aurli1|33404|fgenesh1_pg.7_#_525	2.778948	-0.2642061	0.9138607	0.5210636	0.6248381
jgi|Aurli1|33431|fgenesh1_pg.7_#_552	1052.712	1.183223	0.19339037	4.413423e-11	6.192154e-10
jgi|Aurli1|33432|fgenesh1_pg.7_#_553	23.17	-3.68747	0.75201671	1.539316e-07	1.158785e-06
jgi|Aurli1|33433|fgenesh1_pg.7_#_554	47.47162	0.3423268	0.57722435	0.3331921	0.4440765
jgi|Aurli1|33434|fgenesh1_pg.7_#_555	0.436815	0.3001356	1.30210893	0.4458223	0.5556761
jgi|Aurli1|3344|gm1.3344_g	185.2394	0.460186	0.13569409	0.0004499199	0.001569587
jgi|Aurli1|33443|fgenesh1_pg.7_#_564	288.8762	-0.3911924	0.13400272	0.002558905	0.00739594
jgi|Aurli1|33445|fgenesh1_pg.7_#_566	4.177847	-0.8623707	0.87881685	0.06608138	0.1199641
jgi|Aurli1|33447|fgenesh1_pg.7_#_568	19.74319	-3.91854	0.56794582	1.066604e-12	1.869709e-11
jgi|Aurli1|33448|fgenesh1_pg.7_#_569	1059.78	-0.5133392	0.22008954	0.01080504	0.02580756
jgi|Aurli1|33450|fgenesh1_pg.7_#_571	469.3459	0.4481681	0.12142364	0.0001488483	0.0005880181
jgi|Aurli1|33480|fgenesh1_pg.8_#_18	2209.166	-0.525762	0.30213699	0.04077418	0.08030292
jgi|Aurli1|33487|fgenesh1_pg.8_#_25	45.33631	-1.486576	0.7869906	0.003319758	0.009306618
jgi|Aurli1|33495|fgenesh1_pg.8_#_33	29.65389	-2.053279	0.69955225	0.0001207149	0.0004858078
jgi|Aurli1|33497|fgenesh1_pg.8_#_35	36.06042	-1.868665	0.53595802	1.520481e-05	7.641046e-05
jgi|Aurli1|33509|fgenesh1_pg.8_#_47	1.054386	-0.675809	1.01747207	0.1556329	0.2426191
jgi|Aurli1|3351|gm1.3351_g	243.6074	0.1924414	0.35887829	0.5014274	0.6073206
jgi|Aurli1|33510|fgenesh1_pg.8_#_48	172.3491	-0.0222845	0.26501609	0.9242368	0.9496593
jgi|Aurli1|33523|fgenesh1_pg.8_#_61	69.09978	-0.9596553	0.31761679	0.0003160607	0.001147412
jgi|Aurli1|33529|fgenesh1_pg.8_#_67	118.2834	0.7219396	0.33738314	0.009189289	0.02246203
jgi|Aurli1|33531|fgenesh1_pg.8_#_69	832.1193	-2.559849	0.31474809	1.073206e-16	3.183128e-15
jgi|Aurli1|33539|fgenesh1_pg.8_#_77	12.9754	-1.111915	0.40813229	0.0004941313	0.001705368
jgi|Aurli1|33542|fgenesh1_pg.8_#_80	1668.25	0.6186635	0.21661206	0.001820783	0.005462717
jgi|Aurli1|33546|fgenesh1_pg.8_#_84	2.631595	-0.2017161	0.67913588	0.5819203	0.6804824
jgi|Aurli1|33547|fgenesh1_pg.8_#_85	1.244475	0.02336894	0.67936754	0.9483997	0.9665179
jgi|Aurli1|3355|gm1.3355_g	54.15081	0.873492	0.19865154	1.991985e-06	1.210702e-05
jgi|Aurli1|33554|fgenesh1_pg.8_#_92	9.214504	-1.412028	1.15637822	0.02018359	0.04401179
jgi|Aurli1|33555|fgenesh1_pg.8_#_93	74.52922	1.980351	0.56039103	1.396219e-05	7.076531e-05
jgi|Aurli1|33557|fgenesh1_pg.8_#_95	60.28457	-0.4916104	0.64065572	0.1931798	0.2890758
jgi|Aurli1|33559|fgenesh1_pg.8_#_97	1064.916	1.011556	0.16227419	4.587786e-11	6.430705e-10
jgi|Aurli1|33562|fgenesh1_pg.8_#_100	5.205207	-1.525463	1.17748782	0.0153878	0.03493051
jgi|Aurli1|33564|fgenesh1_pg.8_#_102	546.1	1.383304	0.28513317	3.350373e-08	2.847337e-07
jgi|Aurli1|33567|fgenesh1_pg.8_#_105	167.307	1.563248	0.71017662	0.001256731	0.00391952
jgi|Aurli1|33571|fgenesh1_pg.8_#_109	1.293422	0.1018105	1.00689676	0.8026592	0.8611949
jgi|Aurli1|33576|fgenesh1_pg.8_#_114	36.02839	-1.613799	0.95631729	0.005330816	0.01401951
jgi|Aurli1|33578|fgenesh1_pg.8_#_116	0.8405824	-0.4132238	0.87203194	0.3240823	0.4340022
jgi|Aurli1|33581|fgenesh1_pg.8_#_119	250.2854	-0.3578096	0.17119887	0.02757899	0.05760514
jgi|Aurli1|33582|fgenesh1_pg.8_#_120	122.5316	-0.2161336	0.17514411	0.1927619	0.2887226
jgi|Aurli1|33587|fgenesh1_pg.8_#_125	335.9401	-2.510636	0.78148988	6.415247e-05	0.0002759226
jgi|Aurli1|33594|fgenesh1_pg.8_#_132	786.484	-0.8201343	0.34401066	0.003528152	0.00983136
jgi|Aurli1|33596|fgenesh1_pg.8_#_134	59.30966	-0.5625042	0.3937008	0.06441729	0.1175475
jgi|Aurli1|33598|fgenesh1_pg.8_#_136	4.444433	0.2709159	0.757128	0.4823606	0.5889518
jgi|Aurli1|33599|fgenesh1_pg.8_#_137	20.93088	-2.480327	0.80568602	9.532943e-05	0.0003945675
jgi|Aurli1|33602|fgenesh1_pg.8_#_140	90.17678	-5.574274	0.55034325	1.529742e-25	1.383297e-23
jgi|Aurli1|3361|gm1.3361_g	52.58393	-0.2317181	0.27297508	0.3330528	0.4439767
jgi|Aurli1|33610|fgenesh1_pg.8_#_148	260.0927	-0.02937845	0.1815486	0.8639479	0.9065328
jgi|Aurli1|33614|fgenesh1_pg.8_#_152	1.872719	-0.384081	0.65748214	0.3040702	0.4130586
jgi|Aurli1|33615|fgenesh1_pg.8_#_153	56.79398	-2.60094	0.94566055	0.0002532099	0.0009404213
jgi|Aurli1|33631|fgenesh1_pg.8_#_169	875.9841	-0.2839103	0.34454383	0.3104259	0.4198464
jgi|Aurli1|33639|fgenesh1_pg.8_#_177	369.0596	-0.02365879	0.14072009	0.8618768	0.905279
jgi|Aurli1|3364|gm1.3364_g	16.35418	-0.1969532	0.39379853	0.5121567	0.6165003
jgi|Aurli1|33644|fgenesh1_pg.8_#_182	119.4691	0.4453449	0.28334828	0.06980988	0.1258547
jgi|Aurli1|33645|fgenesh1_pg.8_#_183	5941.581	0.634552	0.16916089	7.410693e-05	0.0003140016
jgi|Aurli1|33658|fgenesh1_pg.8_#_196	51.25829	0.5432433	0.22859478	0.008903311	0.02183859
jgi|Aurli1|33662|fgenesh1_pg.8_#_200	42.90912	-0.6510084	1.06143422	0.1746859	0.2664944
jgi|Aurli1|33664|fgenesh1_pg.8_#_202	4.555943	-0.5512681	0.83011792	0.1945405	0.2906544
jgi|Aurli1|33673|fgenesh1_pg.8_#_211	1.275299	-0.2946367	0.88339435	0.4722388	0.5807976
jgi|Aurli1|33678|fgenesh1_pg.8_#_216	5.117613	-0.5473205	0.73329153	0.1750056	0.2667626
jgi|Aurli1|33693|fgenesh1_pg.8_#_231	812.1565	-0.219924	0.27730528	0.3638203	0.4754962
jgi|Aurli1|33695|fgenesh1_pg.8_#_233	918.9566	-5.194266	0.61900791	2.88392e-18	1.096629e-16
jgi|Aurli1|33705|fgenesh1_pg.8_#_243	1.905647	-0.5469477	0.94724429	0.2213033	0.3210965
jgi|Aurli1|33707|fgenesh1_pg.8_#_245	16.16593	0.05248219	0.71892066	0.8868914	0.9229246
jgi|Aurli1|33732|fgenesh1_pg.8_#_270	114.6552	-0.6127438	0.22836236	0.00311579	0.008799649
jgi|Aurli1|33733|fgenesh1_pg.8_#_271	17.93108	-2.088923	0.74950834	0.0001969546	0.0007535699
jgi|Aurli1|3375|gm1.3375_g	121.4173	0.9451443	0.19452503	1.593958e-07	1.195065e-06
jgi|Aurli1|33750|fgenesh1_pg.8_#_288	1.07552	-0.09274505	0.70278849	0.8003337	0.8593215
jgi|Aurli1|33765|fgenesh1_pg.8_#_303	125.1242	-0.9761177	0.18808178	2.483108e-08	2.166147e-07
jgi|Aurli1|33769|fgenesh1_pg.8_#_307	556.4721	-0.2093556	0.40588427	0.492335	0.5982734
jgi|Aurli1|33770|fgenesh1_pg.8_#_308	62.35782	-0.4818508	0.35940822	0.0941045	0.1604472
jgi|Aurli1|33771|fgenesh1_pg.8_#_309	17.74034	-3.612882	0.86432664	3.241274e-06	1.876194e-05
jgi|Aurli1|33774|fgenesh1_pg.8_#_312	290.6739	-0.9567203	0.20678706	4.759961e-07	3.29399e-06
jgi|Aurli1|3378|gm1.3378_g	0.5416708	-0.04047853	1.26812939	0.9101335	0.9392679
jgi|Aurli1|33781|fgenesh1_pg.8_#_319	7.364706	-0.3647461	0.66859361	0.3302648	0.4409279
jgi|Aurli1|33791|fgenesh1_pg.8_#_329	12.7646	-2.098138	1.4424486	0.007055076	0.01790328
jgi|Aurli1|33795|fgenesh1_pg.8_#_333	91.35364	0.4851009	0.38059682	0.1031731	0.1727121
jgi|Aurli1|33796|fgenesh1_pg.8_#_334	161.3757	-0.4793164	0.26267952	0.03886067	0.07707686
jgi|Aurli1|33799|fgenesh1_pg.8_#_337	5.215903	0.6285613	0.63242586	0.1028902	0.1723359
jgi|Aurli1|3380|gm1.3380_g	0.1967626	0.03699362	1.28752324	0.9157865	0.9435916
