gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
jgi|Aurli1|137401|estExt_fgenesh1_kg.C_30263	794.6487	-0.04387917	0.1230922	0.3365247	0.6642701
jgi|Aurli1|137402|estExt_fgenesh1_kg.C_30264	1239.065	-0.04540679	0.10061556	0.3915225	0.7083691
jgi|Aurli1|137403|estExt_fgenesh1_kg.C_30265	586.5459	0.04901906	0.09858192	0.3644808	0.6861195
jgi|Aurli1|137404|estExt_fgenesh1_kg.C_30266	266.0952	0.02590966	0.09531457	0.635192	0.8626504
jgi|Aurli1|137406|estExt_fgenesh1_kg.C_30268	1881.822	0.009051988	0.10731084	0.8469976	0.9598536
jgi|Aurli1|137408|estExt_fgenesh1_kg.C_30270	26.8318	0.03152679	0.15327052	0.4581586	0.7586865
jgi|Aurli1|137410|estExt_fgenesh1_kg.C_30272	678.335	2.27685	0.53695919	9.186493e-06	0.0003881359
jgi|Aurli1|137411|estExt_fgenesh1_kg.C_30273	308.9701	-0.1050603	0.12342203	0.06336276	0.2541709
jgi|Aurli1|137420|estExt_fgenesh1_kg.C_30282	395.2856	0.02450901	0.21177446	0.6377524	0.8636533
jgi|Aurli1|137422|estExt_fgenesh1_kg.C_30284	4.247728	0.09510297	0.53513798	0.4756584	0.769378
jgi|Aurli1|137424|estExt_fgenesh1_kg.C_30286	1456.675	-0.09211517	0.09829642	0.1060274	0.3506659
jgi|Aurli1|137427|estExt_fgenesh1_kg.C_30289	10.39416	-0.01115394	0.15251535	0.7846669	0.9330464
jgi|Aurli1|137431|estExt_fgenesh1_kg.C_30293	114.4788	-0.01938231	0.11089966	0.6698167	0.8801079
jgi|Aurli1|137433|estExt_fgenesh1_kg.C_30295	1135.912	-0.001067601	0.11394451	0.9800674	0.9965673
jgi|Aurli1|137436|estExt_fgenesh1_kg.C_30299	4044.952	0.7310555	0.4465677	0.0007294463	0.01001638
jgi|Aurli1|137439|estExt_fgenesh1_kg.C_30302	10524.54	0.009255528	0.1122202	0.8330789	0.9538727
jgi|Aurli1|137446|estExt_fgenesh1_kg.C_30310	7879.822	-0.08032761	0.11580817	0.1315202	0.3979687
jgi|Aurli1|137449|estExt_fgenesh1_kg.C_30313	3.739684	1.815054	1.49173144	0.004992146	0.04264604
jgi|Aurli1|137451|estExt_fgenesh1_kg.C_30315	3798.101	-0.01782546	0.10575579	0.7124742	0.89931
jgi|Aurli1|137452|estExt_fgenesh1_kg.C_30316	1741.302	-0.001517092	0.1086594	0.9735935	0.9959379
jgi|Aurli1|137453|estExt_fgenesh1_kg.C_30317	1541.276	0.2121239	0.2682222	0.0130586	0.08592841
jgi|Aurli1|137460|estExt_fgenesh1_kg.C_30325	1506.706	-0.03571432	0.10554483	0.4741416	0.7685921
jgi|Aurli1|137461|estExt_fgenesh1_kg.C_30326	226.9672	0.01449203	0.10322911	0.771309	0.9269773
jgi|Aurli1|137462|estExt_fgenesh1_kg.C_30327	2856.978	-0.09846314	0.10739138	0.08167796	0.2971018
jgi|Aurli1|137463|estExt_fgenesh1_kg.C_30328	1857.292	-0.03862692	0.08654606	0.4999738	0.7862866
jgi|Aurli1|137464|estExt_fgenesh1_kg.C_30329	684.6051	0.008664704	0.09085234	0.877324	0.968374
jgi|Aurli1|137466|estExt_fgenesh1_kg.C_30331	3223.427	-0.07657724	0.14674286	0.1338615	0.4020997
jgi|Aurli1|137469|estExt_fgenesh1_kg.C_30334	5280.845	-0.0947234	0.1948029	0.09516853	0.3276128
jgi|Aurli1|137471|estExt_fgenesh1_kg.C_30336	183.4716	-0.05403021	0.1104954	0.2821266	0.608377
jgi|Aurli1|137474|estExt_fgenesh1_kg.C_30339	2754.391	-0.09620483	0.13377542	0.08000142	0.2943973
jgi|Aurli1|137475|estExt_fgenesh1_kg.C_30340	346.6218	0.02660064	0.15089473	0.5236034	0.8007417
jgi|Aurli1|137485|estExt_fgenesh1_kg.C_30350	75.95726	-0.2782812	0.57028425	0.04982342	0.2166172
jgi|Aurli1|137489|estExt_fgenesh1_kg.C_30354	580.8782	-0.02627308	0.09571395	0.6293888	0.8593902
jgi|Aurli1|137494|estExt_fgenesh1_kg.C_30359	62068.88	-0.07812159	0.22686551	0.1678008	0.4590454
jgi|Aurli1|137500|estExt_fgenesh1_kg.C_40005	3894.819	-0.761481	0.43623	0.0005751891	0.008322004
jgi|Aurli1|137504|estExt_fgenesh1_kg.C_40009	1323.437	0.02446304	0.085775	0.6692993	0.8798135
jgi|Aurli1|137508|estExt_fgenesh1_kg.C_40013	570.4679	0.05593129	0.12032412	0.2481102	0.5692255
jgi|Aurli1|137509|estExt_fgenesh1_kg.C_40014	809.0397	0.4357784	0.38124204	0.002281404	0.02382621
jgi|Aurli1|137511|estExt_fgenesh1_kg.C_40016	2680.558	0.04118607	0.11066163	0.3940381	0.7103154
jgi|Aurli1|137513|estExt_fgenesh1_kg.C_40018	20.30684	-0.02735822	0.16771301	0.5301836	0.805514
jgi|Aurli1|137514|estExt_fgenesh1_kg.C_40019	191.6268	0.02174528	0.10988138	0.6381197	0.8638223
jgi|Aurli1|137515|estExt_fgenesh1_kg.C_40021	385.3109	-0.009877861	0.10412486	0.8405929	0.9567882
jgi|Aurli1|137516|estExt_fgenesh1_kg.C_40022	53.35854	0.2474758	0.4132029	0.02560239	0.1366058
jgi|Aurli1|137518|estExt_fgenesh1_kg.C_40024	808.9349	-0.06771804	0.2172268	0.2097302	0.5199429
jgi|Aurli1|137523|estExt_fgenesh1_kg.C_40029	5265.938	0.08388902	0.1018504	0.1326293	0.3996861
jgi|Aurli1|137525|estExt_fgenesh1_kg.C_40031	2181.565	-0.06389844	0.09737638	0.2480283	0.5691257
jgi|Aurli1|137526|estExt_fgenesh1_kg.C_40032	746.7602	0.04363975	0.11857272	0.3474161	0.6730607
jgi|Aurli1|137532|estExt_fgenesh1_kg.C_40038	8390.997	-0.01844583	0.11431006	0.6731505	0.881641
jgi|Aurli1|137534|estExt_fgenesh1_kg.C_40040	2054.576	0.01266755	0.12016926	0.7576706	0.9207217
jgi|Aurli1|137535|estExt_fgenesh1_kg.C_40041	368.9995	0.01336918	0.1091022	0.7712455	0.9269773
jgi|Aurli1|137536|estExt_fgenesh1_kg.C_40042	1764.9	-0.04962896	0.1081087	0.3246432	0.6547337
jgi|Aurli1|137540|estExt_fgenesh1_kg.C_40046	744.0344	-0.07316816	0.12608684	0.1518008	0.4333408
jgi|Aurli1|137541|estExt_fgenesh1_kg.C_40047	1787.019	-0.03081002	0.10858364	0.5199048	0.7989569
jgi|Aurli1|137542|estExt_fgenesh1_kg.C_40048	5156.573	0.04480101	0.09807191	0.4070832	0.7205935
jgi|Aurli1|137543|estExt_fgenesh1_kg.C_40049	51.36209	-0.03732393	0.10465739	0.4597086	0.7596391
jgi|Aurli1|137547|estExt_fgenesh1_kg.C_40053	39.26998	1.368201	1.64543072	0.01465736	0.09226174
jgi|Aurli1|137549|estExt_fgenesh1_kg.C_40055	103.9671	-0.09968566	0.11874473	0.07480359	0.2819736
jgi|Aurli1|137550|estExt_fgenesh1_kg.C_40056	254.1538	-0.1243278	0.10355166	0.03569479	0.1735017
jgi|Aurli1|137551|estExt_fgenesh1_kg.C_40057	287.5591	0.03227652	0.11992997	0.4637332	0.7624317
jgi|Aurli1|137555|estExt_fgenesh1_kg.C_40061	3125.088	-0.01184314	0.14208383	0.7656853	0.9246984
jgi|Aurli1|137556|estExt_fgenesh1_kg.C_40062	1029.8	-0.128709	0.17995347	0.03906061	0.1837199
jgi|Aurli1|137557|estExt_fgenesh1_kg.C_40063	132.4359	-0.0330481	0.13995993	0.4342982	0.7396344
jgi|Aurli1|137561|estExt_fgenesh1_kg.C_40067	802.1074	0.01351312	0.11015694	0.7657791	0.9246984
jgi|Aurli1|137563|estExt_fgenesh1_kg.C_40069	52.37115	-0.02512163	0.1138208	0.5748782	0.8317506
jgi|Aurli1|137564|estExt_fgenesh1_kg.C_40070	181.655	0.1244779	0.31594491	0.09851853	0.3348682
jgi|Aurli1|137565|estExt_fgenesh1_kg.C_40071	255.6074	-0.109561	0.23821358	0.08351158	0.3014059
jgi|Aurli1|137567|estExt_fgenesh1_kg.C_40073	767.0859	-0.05359625	0.11197911	0.2814313	0.6080674
jgi|Aurli1|137569|estExt_fgenesh1_kg.C_40075	962.3004	-0.05375667	0.08798413	0.3475589	0.6730607
jgi|Aurli1|137570|estExt_fgenesh1_kg.C_40076	1740.6	-0.1105668	0.10276769	0.05687765	0.2366047
jgi|Aurli1|137595|estExt_fgenesh1_kg.C_40102	1367.376	-0.0621114	0.09537758	0.2656033	0.5907164
jgi|Aurli1|137598|estExt_fgenesh1_kg.C_40105	3302.81	-0.08897593	0.14643312	0.09673108	0.330845
jgi|Aurli1|137600|estExt_fgenesh1_kg.C_40107	692.7709	-0.3149078	0.34998489	0.006144476	0.04946937
jgi|Aurli1|137601|estExt_fgenesh1_kg.C_40108	359.7835	-0.05319849	0.10015146	0.3219466	0.652151
jgi|Aurli1|137603|estExt_fgenesh1_kg.C_40110	7362.702	0.01269465	0.14740409	0.7525386	0.9188243
jgi|Aurli1|137611|estExt_fgenesh1_kg.C_40118	8253.753	-0.04539796	0.09747402	0.403226	0.7178682
jgi|Aurli1|137613|estExt_fgenesh1_kg.C_40120	10470.11	-0.02321073	0.12248106	0.5799965	0.8342724
jgi|Aurli1|137616|estExt_fgenesh1_kg.C_40123	3027.15	0.0158924	0.12884068	0.6913397	0.8888226
jgi|Aurli1|137619|estExt_fgenesh1_kg.C_40126	151.9401	0.02606505	0.13582654	0.5263647	0.8030312
jgi|Aurli1|137620|estExt_fgenesh1_kg.C_40127	121.4714	0.01570142	0.13060365	0.6938547	0.8903969
jgi|Aurli1|137623|estExt_fgenesh1_kg.C_40130	307.4442	-0.05914449	0.09588811	0.2866407	0.6128838
jgi|Aurli1|137626|estExt_fgenesh1_kg.C_40133	598.7306	-0.03562995	0.10023289	0.4980526	0.7853398
jgi|Aurli1|137627|estExt_fgenesh1_kg.C_40134	105.6662	0.07048776	0.26318938	0.2495331	0.5710766
jgi|Aurli1|137631|estExt_fgenesh1_kg.C_40138	45.71681	0.0382759	0.11741318	0.4027089	0.7175505
jgi|Aurli1|137636|estExt_fgenesh1_kg.C_40143	1062.847	0.02188949	0.10050319	0.6727489	0.8812863
jgi|Aurli1|137637|estExt_fgenesh1_kg.C_40144	242.8429	-0.1143283	0.25369839	0.08221313	0.2985359
jgi|Aurli1|137639|estExt_fgenesh1_kg.C_40146	364.8706	0.05102674	0.21036192	0.3198653	0.649221
jgi|Aurli1|137641|estExt_fgenesh1_kg.C_40148	169.8689	0.4394338	0.61221371	0.01490516	0.09330667
jgi|Aurli1|137646|estExt_fgenesh1_kg.C_40153	470.3009	0.001337125	0.10432478	0.9781558	0.9962156
jgi|Aurli1|137650|estExt_fgenesh1_kg.C_40157	446.4271	-0.06764254	0.12248379	0.1790585	0.4760431
jgi|Aurli1|137652|estExt_fgenesh1_kg.C_40159	1017.024	-0.04258895	0.10542704	0.4002441	0.7154798
jgi|Aurli1|137653|estExt_fgenesh1_kg.C_40160	72.45514	0.05087198	0.17549898	0.280243	0.606716
jgi|Aurli1|137655|estExt_fgenesh1_kg.C_40162	345.3282	-0.0149123	0.13592833	0.7072234	0.897063
jgi|Aurli1|137664|estExt_fgenesh1_kg.C_40171	285.5421	0.002970172	0.11636643	0.9431885	0.9880562
jgi|Aurli1|137668|estExt_fgenesh1_kg.C_40175	5878.314	-0.04205942	0.12091621	0.357121	0.6797722
jgi|Aurli1|137669|estExt_fgenesh1_kg.C_40176	283.9294	0.04874365	0.09640631	0.3743504	0.6951257
jgi|Aurli1|137670|estExt_fgenesh1_kg.C_40177	3689.371	0.02069489	0.10746134	0.6631454	0.8773736
jgi|Aurli1|137675|estExt_fgenesh1_kg.C_40182	1904.434	-0.07310619	0.10007013	0.1856386	0.4851992
jgi|Aurli1|137679|estExt_fgenesh1_kg.C_40186	424.5632	0.07691868	0.14737154	0.132678	0.3996861
jgi|Aurli1|137683|estExt_fgenesh1_kg.C_40190	656.1338	-0.2609619	0.33767668	0.01139125	0.07759862
jgi|Aurli1|137686|estExt_fgenesh1_kg.C_40194	5.591932	0.02602714	0.30075001	0.7302329	0.9076177
jgi|Aurli1|137688|estExt_fgenesh1_kg.C_40196	1539.247	-0.02118041	0.09862649	0.6886874	0.8873618
jgi|Aurli1|137690|estExt_fgenesh1_kg.C_40198	17.29757	2.050447	1.07505	0.001190752	0.01466682
jgi|Aurli1|137694|estExt_fgenesh1_kg.C_40202	2518.935	-0.1902651	0.26436072	0.01897255	0.1102952
jgi|Aurli1|137695|estExt_fgenesh1_kg.C_40203	194.2673	-0.07011472	0.11125808	0.1808891	0.4784564
jgi|Aurli1|137697|estExt_fgenesh1_kg.C_40205	898.3376	-0.0213646	0.10226304	0.6737676	0.8817167
jgi|Aurli1|137698|estExt_fgenesh1_kg.C_40206	1727.46	0.08767931	0.10142152	0.1186748	0.3743381
jgi|Aurli1|137699|estExt_fgenesh1_kg.C_40207	76.95532	0.003574015	0.10151708	0.9438835	0.9880562
jgi|Aurli1|1377|gm1.1377_g	230.2136	0.01429333	0.12608793	0.7216365	0.9032078
jgi|Aurli1|137700|estExt_fgenesh1_kg.C_40208	363.2245	-0.06198675	0.09538497	0.2664972	0.5917283
jgi|Aurli1|137701|estExt_fgenesh1_kg.C_40209	89.28911	0.05788259	0.11637564	0.2419333	0.5618339
jgi|Aurli1|137703|estExt_fgenesh1_kg.C_40211	946.9472	0.009901496	0.09827754	0.8513785	0.9611711
jgi|Aurli1|137704|estExt_fgenesh1_kg.C_40212	295.257	-0.0113755	0.09800236	0.8301213	0.952344
jgi|Aurli1|137705|estExt_fgenesh1_kg.C_40213	977.2977	-0.03635063	0.09902708	0.4945219	0.7832893
jgi|Aurli1|137706|estExt_fgenesh1_kg.C_40214	245.2917	0.0336977	0.12789298	0.4333488	0.7395354
jgi|Aurli1|137707|estExt_fgenesh1_kg.C_40215	1253.963	2.510407	0.51314193	6.13242e-07	4.427124e-05
jgi|Aurli1|137708|estExt_fgenesh1_kg.C_40216	2535.959	0.01728315	0.1101231	0.7051718	0.8962459
jgi|Aurli1|137709|estExt_fgenesh1_kg.C_40217	15.22734	-0.02531384	0.1462621	0.5394175	0.8126908
jgi|Aurli1|137711|estExt_fgenesh1_kg.C_40219	804.4747	-0.08266357	0.08662342	0.1531011	0.4353134
jgi|Aurli1|137720|estExt_fgenesh1_kg.C_40228	109.8655	-0.1842253	0.41204631	0.06353897	0.2546711
jgi|Aurli1|137721|estExt_fgenesh1_kg.C_40229	1.866693	-0.006694643	0.26014658	0.919153	0.9811444
jgi|Aurli1|137722|estExt_fgenesh1_kg.C_40230	36.65947	0.07964884	0.24591895	0.1790139	0.4760431
jgi|Aurli1|137730|estExt_fgenesh1_kg.C_40238	1457.018	-0.006979328	0.09323416	0.8995391	0.9753008
jgi|Aurli1|137731|estExt_fgenesh1_kg.C_40239	1335.349	-0.09643085	0.13442031	0.07947286	0.2928155
jgi|Aurli1|137732|estExt_fgenesh1_kg.C_40240	21.6691	0.05311684	0.16996249	0.2591468	0.5829696
jgi|Aurli1|137735|estExt_fgenesh1_kg.C_40243	323.3672	0.009801913	0.16004835	0.8151959	0.9456629
jgi|Aurli1|137738|estExt_fgenesh1_kg.C_40246	312.298	-0.0305807	0.10914572	0.5203999	0.7992152
jgi|Aurli1|137752|estExt_fgenesh1_kg.C_40260	2459.651	-0.02224815	0.10919209	0.633476	0.861693
jgi|Aurli1|137754|estExt_fgenesh1_kg.C_40262	142.3424	-0.0772939	0.10055952	0.1634235	0.4514849
jgi|Aurli1|137755|estExt_fgenesh1_kg.C_40263	610.8797	0.02789131	0.09385882	0.6136821	0.8508595
jgi|Aurli1|137756|estExt_fgenesh1_kg.C_40264	1038.528	-0.08187465	0.10476795	0.137133	0.408534
jgi|Aurli1|137758|estExt_fgenesh1_kg.C_40266	277.1313	0.01505576	0.11637171	0.7232534	0.9033815
jgi|Aurli1|137759|estExt_fgenesh1_kg.C_40267	5477.754	-0.01287221	0.10921032	0.7790661	0.9301933
jgi|Aurli1|137765|estExt_fgenesh1_kg.C_40273	1009.743	-0.02898788	0.10767334	0.5471259	0.8162577
jgi|Aurli1|137766|estExt_fgenesh1_kg.C_40274	429.412	-0.01557789	0.11680677	0.7134193	0.8998901
jgi|Aurli1|137768|estExt_fgenesh1_kg.C_40276	2245.251	-0.01941937	0.09959806	0.7102613	0.897778
jgi|Aurli1|137770|estExt_fgenesh1_kg.C_40278	532.4746	-0.07778099	0.10581033	0.1530503	0.4353134
jgi|Aurli1|137772|estExt_fgenesh1_kg.C_40280	188.4535	-0.03872143	0.18261119	0.4038386	0.7182156
jgi|Aurli1|137777|estExt_fgenesh1_kg.C_40286	244.4383	-0.04126638	0.10305288	0.4237594	0.7318399
jgi|Aurli1|137778|estExt_fgenesh1_kg.C_40287	225.8664	-0.06134101	0.10923863	0.2346066	0.5524479
jgi|Aurli1|137784|estExt_fgenesh1_kg.C_40293	3534.863	-0.02195655	0.1253316	0.5946282	0.8417033
jgi|Aurli1|137785|estExt_fgenesh1_kg.C_40294	130.0939	0.02892916	0.11543461	0.5179999	0.7978676
jgi|Aurli1|137786|estExt_fgenesh1_kg.C_40295	3851.113	0.03896121	0.11462662	0.4035135	0.7181112
jgi|Aurli1|137787|estExt_fgenesh1_kg.C_40296	933.2156	-0.1075189	0.13448771	0.05873054	0.2408667
jgi|Aurli1|137792|estExt_fgenesh1_kg.C_40301	8.824838	0.08710857	0.30454873	0.210988	0.5216659
jgi|Aurli1|137794|estExt_fgenesh1_kg.C_40303	580.4314	0.04143132	0.1300317	0.3500699	0.6744884
jgi|Aurli1|137795|estExt_fgenesh1_kg.C_40304	3536.248	-0.02765281	0.13546389	0.5042349	0.7893807
jgi|Aurli1|137798|estExt_fgenesh1_kg.C_40308	834.5546	-0.03896974	0.13450099	0.3707501	0.6919657
jgi|Aurli1|137802|estExt_fgenesh1_kg.C_40312	1021.325	0.06341418	0.24099702	0.2658266	0.5910515
jgi|Aurli1|137803|estExt_fgenesh1_kg.C_40314	1408.433	-0.09125311	0.102029	0.1058049	0.3502964
jgi|Aurli1|137806|estExt_fgenesh1_kg.C_40317	239.5254	-0.005169067	0.09052689	0.9267456	0.9822105
jgi|Aurli1|137810|estExt_fgenesh1_kg.C_50006	1370.769	-0.02519611	0.11108114	0.583934	0.8354759
jgi|Aurli1|137811|estExt_fgenesh1_kg.C_50007	412.2091	-0.05088735	0.10552305	0.3228161	0.6526096
jgi|Aurli1|137812|estExt_fgenesh1_kg.C_50008	5355.709	-0.03285562	0.10496228	0.5105855	0.7939626
jgi|Aurli1|137813|estExt_fgenesh1_kg.C_50009	394.1318	-0.06938962	0.09223977	0.222091	0.5367529
jgi|Aurli1|137815|estExt_fgenesh1_kg.C_50011	40.76687	-0.069998	0.21413961	0.1944768	0.4970806
jgi|Aurli1|137818|estExt_fgenesh1_kg.C_50014	3188.688	-0.2627409	0.25730145	0.004530801	0.04001363
jgi|Aurli1|137824|estExt_fgenesh1_kg.C_50020	352.8366	-0.03677006	0.12627541	0.4011845	0.7161249
jgi|Aurli1|137827|estExt_fgenesh1_kg.C_50023	238.6865	-0.03777047	0.10378912	0.4584909	0.7587792
jgi|Aurli1|137830|estExt_fgenesh1_kg.C_50026	1314.643	-0.05422336	0.09339597	0.3333483	0.6620517
jgi|Aurli1|137835|estExt_fgenesh1_kg.C_50031	591.9553	-0.05522858	0.10085676	0.3028209	0.6324228
jgi|Aurli1|137837|estExt_fgenesh1_kg.C_50033	2338.714	-0.1359487	0.16168493	0.02968032	0.1524936
jgi|Aurli1|137839|estExt_fgenesh1_kg.C_50035	1875.725	0.04768413	0.11232277	0.3279469	0.6573074
jgi|Aurli1|137840|estExt_fgenesh1_kg.C_50036	14138.37	-0.03969275	0.11324207	0.4003485	0.7155802
jgi|Aurli1|137841|estExt_fgenesh1_kg.C_50037	537.0461	0.002399825	0.10051735	0.9627766	0.9924481
jgi|Aurli1|137844|estExt_fgenesh1_kg.C_50040	3.200611	-0.1037924	0.39228528	0.245053	0.5658004
jgi|Aurli1|137849|estExt_fgenesh1_kg.C_50045	1555.065	-0.03872486	0.09498778	0.4818083	0.7745492
jgi|Aurli1|137850|estExt_fgenesh1_kg.C_50046	213.2586	-0.007661478	0.12009553	0.8505124	0.9607052
jgi|Aurli1|137851|estExt_fgenesh1_kg.C_50047	3.537049	0.2748235	0.63395686	0.07390301	0.2800157
jgi|Aurli1|137852|estExt_fgenesh1_kg.C_50048	10.62536	0.01451233	0.14117963	0.7157965	0.90078
jgi|Aurli1|137853|estExt_fgenesh1_kg.C_50049	821.8282	0.01364098	0.09165814	0.8071954	0.9423479
jgi|Aurli1|137855|estExt_fgenesh1_kg.C_50051	313.9969	0.1290739	0.23809322	0.05405758	0.2287023
jgi|Aurli1|137856|estExt_fgenesh1_kg.C_50052	3155.691	-0.07778913	0.09264647	0.172852	0.4664959
jgi|Aurli1|137857|estExt_fgenesh1_kg.C_50053	3346.655	-0.009776562	0.10014046	0.8501094	0.9606044
jgi|Aurli1|137858|estExt_fgenesh1_kg.C_50054	1724.35	-0.0009459535	0.09285644	0.9863817	0.998703
jgi|Aurli1|137860|estExt_fgenesh1_kg.C_50056	547.6544	-0.06599857	0.10750746	0.2100679	0.5204414
jgi|Aurli1|137871|estExt_fgenesh1_kg.C_50067	301.0489	-0.04032077	0.10132013	0.4410454	0.7453216
jgi|Aurli1|137872|estExt_fgenesh1_kg.C_50068	2054.668	0.006259848	0.09801541	0.9059132	0.9771442
jgi|Aurli1|137873|estExt_fgenesh1_kg.C_50069	696.2381	-0.03971616	0.09688364	0.4646835	0.7631907
jgi|Aurli1|137875|estExt_fgenesh1_kg.C_50071	10554.5	0.07308868	0.09615875	0.1930539	0.4955741
jgi|Aurli1|137878|estExt_fgenesh1_kg.C_50074	258.9786	-0.04701185	0.10272271	0.3678801	0.6888462
jgi|Aurli1|137879|estExt_fgenesh1_kg.C_50075	35.19016	-0.01635129	0.1264633	0.6850715	0.8862782
jgi|Aurli1|137886|estExt_fgenesh1_kg.C_50082	678.3152	0.05485618	0.20965282	0.286853	0.6130609
jgi|Aurli1|137889|estExt_fgenesh1_kg.C_50085	103.3949	0.01411676	0.13497861	0.7216223	0.9032078
jgi|Aurli1|137893|estExt_fgenesh1_kg.C_50089	2560.586	-0.03198728	0.11101476	0.4952584	0.7837672
jgi|Aurli1|137894|estExt_fgenesh1_kg.C_50090	182.799	-0.02997308	0.11673006	0.5006191	0.7866001
jgi|Aurli1|137897|estExt_fgenesh1_kg.C_50093	4946.967	0.2164999	0.30026544	0.01623497	0.0989986
jgi|Aurli1|137900|estExt_fgenesh1_kg.C_50096	179.0696	-0.0651198	0.14445429	0.181258	0.4792935
jgi|Aurli1|137901|estExt_fgenesh1_kg.C_50097	190.6303	0.002640331	0.11069148	0.952738	0.9906168
jgi|Aurli1|137906|estExt_fgenesh1_kg.C_50102	964.4334	-0.02460065	0.1189555	0.5671332	0.8270808
jgi|Aurli1|137908|estExt_fgenesh1_kg.C_50104	2479.758	-0.11414	0.16673617	0.05290439	0.225387
jgi|Aurli1|137909|estExt_fgenesh1_kg.C_50105	2920.858	0.1308338	0.13408336	0.03039105	0.1544019
jgi|Aurli1|137910|estExt_fgenesh1_kg.C_50106	58.50094	0.7867326	0.90283888	0.0102803	0.07225446
jgi|Aurli1|137912|estExt_fgenesh1_kg.C_50108	1359.344	0.08665094	0.12577342	0.1054156	0.3494341
jgi|Aurli1|137913|estExt_fgenesh1_kg.C_50109	6212.028	0.07866031	0.14841752	0.1267918	0.3903512
jgi|Aurli1|137914|estExt_fgenesh1_kg.C_50110	1332.926	-0.02648368	0.10662396	0.5848794	0.8361058
jgi|Aurli1|137918|estExt_fgenesh1_kg.C_50114	151.4151	-0.006936616	0.11190773	0.8746385	0.9677389
jgi|Aurli1|137922|estExt_fgenesh1_kg.C_50118	2294.216	0.02210462	0.11682161	0.6093227	0.8492853
jgi|Aurli1|137923|estExt_fgenesh1_kg.C_50119	747.4552	-0.001807609	0.11234306	0.9669124	0.9937652
jgi|Aurli1|137928|estExt_fgenesh1_kg.C_50124	129.5411	-0.06319263	0.22783012	0.2496817	0.5712403
jgi|Aurli1|137929|estExt_fgenesh1_kg.C_50125	1345.284	-0.02670659	0.09462891	0.6267652	0.8579739
jgi|Aurli1|137934|estExt_fgenesh1_kg.C_50130	584.2148	0.001956447	0.12646646	0.960251	0.991705
jgi|Aurli1|137935|estExt_fgenesh1_kg.C_50131	728.1587	-0.04902529	0.11117086	0.3199823	0.6493346
jgi|Aurli1|137939|estExt_fgenesh1_kg.C_50135	2703.779	-0.08924688	0.18993577	0.1068504	0.3522812
jgi|Aurli1|137941|estExt_fgenesh1_kg.C_50137	840.7993	0.03937396	0.07566208	0.4889281	0.7799918
jgi|Aurli1|137945|estExt_fgenesh1_kg.C_50141	59.69288	-0.02039768	0.13227146	0.6136728	0.8508595
jgi|Aurli1|137949|estExt_fgenesh1_kg.C_50145	714.3407	0.01296589	0.10959579	0.7764186	0.9288054
jgi|Aurli1|137950|estExt_fgenesh1_kg.C_50146	2924.162	-0.003476305	0.11473402	0.9346487	0.9855236
jgi|Aurli1|137955|estExt_fgenesh1_kg.C_50151	5480.1	-0.01028406	0.14278078	0.7956528	0.9379779
jgi|Aurli1|137957|estExt_fgenesh1_kg.C_50153	5432.728	0.04010074	0.11436202	0.3926265	0.7090409
jgi|Aurli1|137960|estExt_fgenesh1_kg.C_50156	3312.471	-0.002757719	0.11620882	0.9473199	0.9890416
jgi|Aurli1|137963|estExt_fgenesh1_kg.C_50159	366.6464	-0.04210696	0.10800419	0.3947719	0.710925
jgi|Aurli1|137964|estExt_fgenesh1_kg.C_50160	50.00401	0.008491681	0.12397675	0.8313795	0.9532518
jgi|Aurli1|137966|estExt_fgenesh1_kg.C_50162	86.31135	-0.05632164	0.11344606	0.2582952	0.5817599
jgi|Aurli1|137968|estExt_fgenesh1_kg.C_50164	796.6747	0.3543689	0.47701464	0.01226285	0.08199194
jgi|Aurli1|137969|estExt_fgenesh1_kg.C_50165	1282.27	-0.009246852	0.09380322	0.8666364	0.9654345
jgi|Aurli1|137974|estExt_fgenesh1_kg.C_50170	274.8575	-0.02394942	0.13008596	0.5597573	0.8227383
jgi|Aurli1|137975|estExt_fgenesh1_kg.C_50171	362.7969	0.05160007	0.10539085	0.3172724	0.6476463
jgi|Aurli1|137978|estExt_fgenesh1_kg.C_50174	6609.882	0.03683308	0.12048572	0.4106341	0.7236515
jgi|Aurli1|137990|estExt_fgenesh1_kg.C_50186	1955.762	-0.009316689	0.10453534	0.8486347	0.960314
jgi|Aurli1|137992|estExt_fgenesh1_kg.C_50188	1020.118	-0.002289771	0.11411122	0.9571986	0.9910811
jgi|Aurli1|138002|estExt_fgenesh1_kg.C_50198	822.7789	-0.02332093	0.10670965	0.6282605	0.858754
jgi|Aurli1|138004|estExt_fgenesh1_kg.C_50201	1.752528	0.4780154	1.08932303	0.08562097	0.3062988
jgi|Aurli1|138005|estExt_fgenesh1_kg.C_50202	4.790117	4.490041	1.78634327	0.0002451991	0.004423725
jgi|Aurli1|138013|estExt_fgenesh1_kg.C_50210	1357.521	-0.01729955	0.10530789	0.7220136	0.9032085
jgi|Aurli1|138015|estExt_fgenesh1_kg.C_50212	28.85193	2.949107	1.21963506	0.0004974091	0.007504973
jgi|Aurli1|138016|estExt_fgenesh1_kg.C_50213	451.0033	0.05463371	0.17397132	0.2513007	0.573264
jgi|Aurli1|138019|estExt_fgenesh1_kg.C_50216	496.1588	-0.5774059	0.55476789	0.004119526	0.03704825
