gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
jgi|Aurli1|34258|fgenesh1_pg.9_#_254	134.142	-0.756922	0.19528809	6.294778e-05	0.000161062
jgi|Aurli1|34261|fgenesh1_pg.9_#_257	57.87667	-0.7158307	0.12519287	6.938976e-09	2.996652e-08
jgi|Aurli1|34264|fgenesh1_pg.9_#_260	26.95154	-3.558066	0.49811715	9.304593e-14	6.672491e-13
jgi|Aurli1|34269|fgenesh1_pg.9_#_265	84.28429	-1.010659	0.27095202	6.869357e-05	0.0001748285
jgi|Aurli1|34275|fgenesh1_pg.9_#_271	2.27786	-0.1195347	0.74148421	0.8041054	0.8442993
jgi|Aurli1|34276|fgenesh1_pg.9_#_272	2.742951	-1.41691	0.65141177	0.003901239	0.00739177
jgi|Aurli1|34279|fgenesh1_pg.9_#_275	16.67181	-2.699852	0.68171991	2.826735e-06	8.755322e-06
jgi|Aurli1|34286|fgenesh1_pg.9_#_282	5.519105	-1.153311	0.49967486	0.004898871	0.009102902
jgi|Aurli1|34289|fgenesh1_pg.9_#_285	134.5502	0.07826103	0.14828533	0.5914557	0.6561407
jgi|Aurli1|34294|fgenesh1_pg.9_#_290	11.17448	-1.918511	1.05668358	0.00460847	0.008611846
jgi|Aurli1|34295|fgenesh1_pg.9_#_291	14.82842	-1.25044	0.63915385	0.009350029	0.01647
jgi|Aurli1|3430|gm1.3430_g	48.37532	0.4229654	0.27104358	0.09811309	0.1380734
jgi|Aurli1|34300|fgenesh1_pg.9_#_296	239.3991	-0.5770136	0.24618594	0.01384572	0.02357429
jgi|Aurli1|34306|fgenesh1_pg.9_#_302	1697.781	-0.3637783	0.17287787	0.0312508	0.04936614
jgi|Aurli1|34307|fgenesh1_pg.9_#_303	100.7101	-0.1962019	0.1896689	0.287525	0.3561045
jgi|Aurli1|34310|fgenesh1_pg.9_#_306	7.903956	-3.753407	0.77940696	7.688598e-08	2.929648e-07
jgi|Aurli1|34313|fgenesh1_pg.9_#_309	15.18138	-1.872779	0.91161837	0.002688846	0.005246268
jgi|Aurli1|34314|fgenesh1_pg.9_#_310	108.6096	-0.8520753	0.36028712	0.008372691	0.01488813
jgi|Aurli1|34317|fgenesh1_pg.9_#_313	200.6535	-0.1431463	0.2334892	0.5224836	0.5930225
jgi|Aurli1|34328|fgenesh1_pg.9_#_324	127.0039	-0.01899334	0.1986186	0.9214771	0.9388873
jgi|Aurli1|34335|fgenesh1_pg.9_#_331	9.32064	-3.017051	0.78368268	4.532735e-06	1.367381e-05
jgi|Aurli1|34336|fgenesh1_pg.9_#_332	15.35876	-2.994932	0.65402405	2.225205e-07	7.986397e-07
jgi|Aurli1|34338|fgenesh1_pg.9_#_334	52.97539	-5.61321	0.42969501	4.666535e-41	2.345922e-39
jgi|Aurli1|34340|fgenesh1_pg.9_#_336	128.178	0.5332126	0.19847427	0.005564249	0.0102354
jgi|Aurli1|34343|fgenesh1_pg.9_#_339	1830.966	1.869083	0.22664814	5.565549e-18	6.011441e-17
jgi|Aurli1|34345|fgenesh1_pg.9_#_341	287.2781	-2.809644	0.54062211	1.009697e-08	4.259974e-08
jgi|Aurli1|34347|fgenesh1_pg.9_#_343	16.66804	-0.6889157	0.49009811	0.08845928	0.125837
jgi|Aurli1|3435|gm1.3435_g	22.36748	-1.370533	0.43220352	0.0002108224	0.0004973745
jgi|Aurli1|34357|fgenesh1_pg.9_#_353	36.20268	0.723008	0.27093775	0.004570841	0.008545835
jgi|Aurli1|3436|gm1.3436_g	100.0165	-0.03265225	0.10869651	0.7618024	0.8087572
jgi|Aurli1|34362|fgenesh1_pg.9_#_358	7010.494	1.888464	0.19178161	2.257943e-24	3.981604e-23
jgi|Aurli1|34363|fgenesh1_pg.9_#_359	210.0223	-1.448358	0.26479853	4.799265e-09	2.116987e-08
jgi|Aurli1|34367|fgenesh1_pg.9_#_363	172.4964	-0.2898181	0.18688374	0.1110719	0.1543475
jgi|Aurli1|34373|fgenesh1_pg.9_#_369	2.051991	-0.09222622	0.88863546	0.8521695	0.8831976
jgi|Aurli1|34374|fgenesh1_pg.9_#_370	26.183	-0.3932774	0.49508204	0.3335163	0.405314
jgi|Aurli1|34377|fgenesh1_pg.9_#_373	8.213711	0.8785938	0.44206816	0.01970565	0.0324922
jgi|Aurli1|34391|fgenesh1_pg.9_#_387	17.17025	-3.379739	0.73832044	2.408537e-07	8.617276e-07
jgi|Aurli1|34400|fgenesh1_pg.9_#_396	278.7621	-0.1804646	0.08940951	0.04227832	0.06501996
jgi|Aurli1|34402|fgenesh1_pg.9_#_398	141.3643	-0.5716819	0.27716954	0.02819684	0.04497786
jgi|Aurli1|34425|fgenesh1_pg.9_#_421	54.54533	-3.036904	0.62388547	5.953474e-08	2.301617e-07
jgi|Aurli1|34426|fgenesh1_pg.9_#_422	44.43204	-1.047468	0.61515247	0.02477089	0.04004713
jgi|Aurli1|34439|fgenesh1_pg.9_#_435	197.8812	-0.3050033	0.15120367	0.04005496	0.06191527
jgi|Aurli1|34444|fgenesh1_pg.9_#_440	268.9204	-0.2909643	0.2102633	0.1520749	0.2035995
jgi|Aurli1|34448|fgenesh1_pg.9_#_444	7.524	-0.5103747	0.52780969	0.227321	0.290043
jgi|Aurli1|34449|fgenesh1_pg.9_#_445	5767.04	0.3006307	0.17830522	0.08396133	0.1200951
jgi|Aurli1|34450|fgenesh1_pg.9_#_446	52.57956	1.052535	0.21022369	1.862251e-07	6.75402e-07
jgi|Aurli1|34452|fgenesh1_pg.9_#_448	7.617768	-0.2940156	0.50326391	0.4738693	0.5461208
jgi|Aurli1|34455|fgenesh1_pg.9_#_451	50.38923	-3.203486	0.37966719	3.608515e-18	3.95231e-17
jgi|Aurli1|34468|fgenesh1_pg.9_#_464	4.266901	-0.5052702	0.72582169	0.302881	0.3726954
jgi|Aurli1|34471|fgenesh1_pg.9_#_467	152.0395	-0.9603624	0.42077491	0.008199213	0.01460417
jgi|Aurli1|34472|fgenesh1_pg.9_#_468	102.3077	0.4121629	0.36292282	0.2070367	0.2674757
jgi|Aurli1|34474|fgenesh1_pg.9_#_470	26.97481	-3.069575	0.54158507	9.611088e-10	4.593375e-09
jgi|Aurli1|34480|fgenesh1_pg.9_#_476	657.9699	0.7556809	0.20889087	0.0001754936	0.000418891
jgi|Aurli1|34484|fgenesh1_pg.9_#_480	8.308162	0.6691319	0.41197726	0.06225072	0.09208759
jgi|Aurli1|34489|fgenesh1_pg.9_#_485	27.89476	-0.3395814	0.28703571	0.2067762	0.2672091
jgi|Aurli1|34493|fgenesh1_pg.9_#_489	208.8529	-1.381302	0.10046088	6.649587e-44	4.126083e-42
jgi|Aurli1|34494|fgenesh1_pg.9_#_490	3.782072	0.8688731	0.65914356	0.07088521	0.1032133
jgi|Aurli1|34496|fgenesh1_pg.9_#_492	2.003691	-0.03836904	0.51125626	0.9261481	0.942405
jgi|Aurli1|34497|fgenesh1_pg.9_#_493	2592.98	1.518016	0.36667373	3.164e-06	9.747013e-06
jgi|Aurli1|34498|fgenesh1_pg.9_#_494	3.334185	-2.543517	0.78707583	4.365705e-05	0.0001145293
jgi|Aurli1|34502|fgenesh1_pg.9_#_498	133.6871	0.4876206	0.14957219	0.0009058364	0.001920726
jgi|Aurli1|34505|fgenesh1_pg.9_#_501	206.8831	-0.2739057	0.29878999	0.3254035	0.3966248
jgi|Aurli1|34506|fgenesh1_pg.9_#_502	831.0119	0.08851156	0.15382154	0.5579174	0.625825
jgi|Aurli1|34511|fgenesh1_pg.9_#_507	109.7517	-0.2338529	0.18808376	0.2013127	0.26115
jgi|Aurli1|34514|fgenesh1_pg.9_#_510	181.6594	-0.1770744	0.15962005	0.2579359	0.3240039
jgi|Aurli1|34518|fgenesh1_pg.9_#_514	112.8559	0.09236122	0.18904118	0.6155344	0.6776819
jgi|Aurli1|34519|fgenesh1_pg.9_#_515	74.77024	-0.4542743	0.16170006	0.004133509	0.007797983
jgi|Aurli1|34525|fgenesh1_pg.9_#_521	1.720581	-1.500882	1.35485289	0.02867257	0.0456475
jgi|Aurli1|34529|fgenesh1_pg.9_#_525	0.8805929	-19.48235	3.30798667	1.644413e-10	8.497088e-10
jgi|Aurli1|34536|fgenesh1_pg.9_#_532	382.6015	-0.9544448	0.08134392	3.762654e-32	1.09627e-30
jgi|Aurli1|3454|gm1.3454_g	1003.984	0.9858884	0.25422895	4.02514e-05	0.000106215
jgi|Aurli1|34541|fgenesh1_pg.9_#_537	61.55119	-1.080733	0.15026179	2.051425e-13	1.424281e-12
jgi|Aurli1|34548|fgenesh1_pg.9_#_544	19.15413	-3.11722	0.4376699	9.632887e-14	6.894581e-13
jgi|Aurli1|34556|fgenesh1_pg.9_#_552	460.0859	0.3622747	0.17292839	0.03200425	0.05042208
jgi|Aurli1|34560|fgenesh1_pg.9_#_556	1.019595	0.2371831	0.84155305	0.6334978	0.6940582
jgi|Aurli1|34561|fgenesh1_pg.9_#_557	1636.869	-0.9740957	0.18037856	2.705292e-08	1.090203e-07
jgi|Aurli1|34570|fgenesh1_pg.9_#_566	161.0731	-0.8026993	0.21118252	7.912344e-05	0.0001991515
jgi|Aurli1|34576|fgenesh1_pg.9_#_572	16.43588	-2.890271	0.67585814	8.043738e-07	2.687892e-06
jgi|Aurli1|34577|fgenesh1_pg.9_#_573	30.33908	0.5617341	0.53309393	0.1866815	0.2442423
jgi|Aurli1|34581|fgenesh1_pg.9_#_577	2090.592	1.366418	0.12627267	3.741247e-28	8.737432e-27
jgi|Aurli1|34583|fgenesh1_pg.9_#_579	28.3952	-1.939109	0.74336319	0.0005025168	0.00111345
jgi|Aurli1|34587|fgenesh1_pg.9_#_583	318.0753	1.070476	0.16086178	9.345673e-12	5.495493e-11
jgi|Aurli1|3459|gm1.3459_g	271.5521	-0.5626258	0.15924615	0.0003115389	0.0007150784
jgi|Aurli1|34590|fgenesh1_pg.10_#_1	13.96415	-0.4447109	0.48136252	0.2658588	0.3327161
jgi|Aurli1|34592|fgenesh1_pg.10_#_3	17.68283	-0.9882727	0.31022753	0.0005318684	0.0011748
jgi|Aurli1|34598|fgenesh1_pg.10_#_9	105.2282	0.3597209	0.17556397	0.03583639	0.05597194
jgi|Aurli1|34610|fgenesh1_pg.10_#_21	0.7573408	-0.2134234	1.05122261	0.6644255	0.7224982
jgi|Aurli1|34611|fgenesh1_pg.10_#_22	2060.666	-0.0654679	0.14825925	0.6533849	0.7121113
jgi|Aurli1|34617|fgenesh1_pg.10_#_28	83.88937	-1.323655	0.11934911	2.207668e-29	5.530358e-28
jgi|Aurli1|34620|fgenesh1_pg.10_#_31	1.686784	-0.05948149	0.54978302	0.8900991	0.9142697
jgi|Aurli1|34623|fgenesh1_pg.10_#_34	1.266367	-0.4440822	0.75925097	0.3699119	0.442724
jgi|Aurli1|34630|fgenesh1_pg.10_#_41	1.648644	-0.6429437	0.85081754	0.2195347	0.2814645
jgi|Aurli1|34641|fgenesh1_pg.10_#_52	294.6407	-3.811532	0.7252156	9.002903e-09	3.824493e-08
jgi|Aurli1|34645|fgenesh1_pg.10_#_56	1317.945	0.2267711	0.18849542	0.2162528	0.2779777
jgi|Aurli1|34651|fgenesh1_pg.10_#_62	0.9715397	-0.3562498	0.70519526	0.4585483	0.5312297
jgi|Aurli1|34655|fgenesh1_pg.10_#_66	2284.534	-0.1436023	0.14266228	0.3065885	0.376851
jgi|Aurli1|34658|fgenesh1_pg.10_#_69	5.446841	-2.662257	0.5285738	2.060128e-08	8.409497e-08
jgi|Aurli1|34660|fgenesh1_pg.10_#_71	4.735799	-3.012847	1.42280403	0.0007057966	0.001527355
jgi|Aurli1|34661|fgenesh1_pg.10_#_72	2.346905	-0.1282734	0.51254683	0.7570302	0.8045548
jgi|Aurli1|34664|fgenesh1_pg.10_#_75	10.99332	-1.95081	0.73946492	0.0004521108	0.001009912
jgi|Aurli1|34678|fgenesh1_pg.10_#_89	1.530613	-0.482877	1.09581776	0.3531394	0.4254312
jgi|Aurli1|34680|fgenesh1_pg.10_#_91	4.736306	-1.062496	0.45751694	0.005851872	0.01071663
jgi|Aurli1|34686|fgenesh1_pg.10_#_97	124.1466	-0.2188704	0.28291088	0.4101348	0.4832975
jgi|Aurli1|34689|fgenesh1_pg.10_#_100	1.861526	0.05215685	0.62794464	0.9091043	0.9299226
jgi|Aurli1|3469|gm1.3469_g	68.23285	0.8324446	0.17272813	7.663027e-07	2.568196e-06
jgi|Aurli1|34691|fgenesh1_pg.10_#_102	134.3663	0.6751637	0.17036296	4.939547e-05	0.0001283797
jgi|Aurli1|34699|fgenesh1_pg.10_#_110	989.9492	0.3254389	0.18860223	0.07606874	0.1100155
jgi|Aurli1|34702|fgenesh1_pg.10_#_113	15.47618	-1.720147	0.33957412	2.148357e-08	8.757596e-08
jgi|Aurli1|34704|fgenesh1_pg.10_#_115	217.2101	0.1014436	0.27326587	0.6939854	0.7495852
jgi|Aurli1|34706|fgenesh1_pg.10_#_117	33.08016	-2.529085	0.68601086	8.193721e-06	2.386818e-05
jgi|Aurli1|34707|fgenesh1_pg.10_#_118	32.85043	-0.8691319	0.33217306	0.004073756	0.007690149
jgi|Aurli1|34709|fgenesh1_pg.10_#_120	3575.36	-0.3561106	0.13412555	0.007093921	0.01278751
jgi|Aurli1|3471|gm1.3471_g	1171.319	0.2274248	0.11407827	0.0440523	0.0674683
jgi|Aurli1|34710|fgenesh1_pg.10_#_121	129.6446	-0.9821674	0.15975363	3.16359e-10	1.582863e-09
jgi|Aurli1|34715|fgenesh1_pg.10_#_126	15.49967	-1.596976	0.81226125	0.004893983	0.009096098
jgi|Aurli1|34725|fgenesh1_pg.10_#_136	1.629413	-0.2499088	0.73525909	0.6054011	0.6689091
jgi|Aurli1|34726|fgenesh1_pg.10_#_137	404.098	1.30618	0.16130621	9.378087e-17	8.979351e-16
jgi|Aurli1|34730|fgenesh1_pg.10_#_141	26.66349	-1.531295	0.42868172	3.240711e-05	8.675033e-05
jgi|Aurli1|34735|fgenesh1_pg.10_#_146	1703.483	0.2583935	0.08237756	0.001615613	0.003272715
jgi|Aurli1|34744|fgenesh1_pg.10_#_155	123.1857	-0.03243502	0.11239366	0.7707638	0.8166341
jgi|Aurli1|34745|fgenesh1_pg.10_#_156	461.8168	-0.1428422	0.08631574	0.09605055	0.1354665
jgi|Aurli1|34756|fgenesh1_pg.10_#_167	1183.267	-0.05297666	0.11143341	0.6312756	0.6919815
jgi|Aurli1|34763|fgenesh1_pg.10_#_174	285.3205	-0.02492337	0.17504744	0.8841061	0.9093193
jgi|Aurli1|34765|fgenesh1_pg.10_#_176	602.8113	-0.3189445	0.24352325	0.1700776	0.2246594
jgi|Aurli1|34771|fgenesh1_pg.10_#_182	331.4112	-1.027115	0.2085351	3.007234e-07	1.062093e-06
jgi|Aurli1|34772|fgenesh1_pg.10_#_183	21.47967	2.059283	0.33362549	2.177449e-11	1.231563e-10
jgi|Aurli1|34773|fgenesh1_pg.10_#_184	1888.793	0.08275926	0.12517209	0.5034184	0.5744813
jgi|Aurli1|3478|gm1.3478_g	306.061	0.9674065	0.51375923	0.02038158	0.03349128
jgi|Aurli1|34782|fgenesh1_pg.10_#_193	40.55871	-1.816976	0.70719682	0.0006556541	0.001427805
jgi|Aurli1|34786|fgenesh1_pg.10_#_197	24.71528	-1.714959	0.44620819	7.315857e-06	2.14246e-05
jgi|Aurli1|34787|fgenesh1_pg.10_#_198	3.598681	-3.08414	0.91323481	2.376611e-05	6.468186e-05
jgi|Aurli1|34789|fgenesh1_pg.10_#_200	24.02442	-2.108578	0.54022007	3.624567e-06	1.106926e-05
jgi|Aurli1|34802|fgenesh1_pg.10_#_213	113.1937	-2.972921	0.39575262	4.955331e-15	4.000411e-14
jgi|Aurli1|34804|fgenesh1_pg.10_#_215	14.62651	0.3955909	0.42231834	0.279803	0.348023
jgi|Aurli1|34809|fgenesh1_pg.10_#_220	5.179867	0.7290117	0.4902012	0.07147113	0.1040052
jgi|Aurli1|34811|fgenesh1_pg.10_#_222	12.92706	-0.4527012	0.46691709	0.2480693	0.3131218
jgi|Aurli1|34823|fgenesh1_pg.10_#_234	305.4017	0.3363601	0.12950987	0.008509737	0.01510646
jgi|Aurli1|34824|fgenesh1_pg.10_#_235	300.044	-0.04198175	0.21388392	0.8388783	0.8725323
jgi|Aurli1|34825|fgenesh1_pg.10_#_236	524.1692	1.044868	0.0986436	1.15538e-26	2.43731e-25
jgi|Aurli1|34829|fgenesh1_pg.10_#_240	939.2505	-0.2007779	0.20538493	0.3125002	0.3830381
jgi|Aurli1|34832|fgenesh1_pg.10_#_243	850.3068	-0.7908034	0.11574815	4.852612e-12	2.946938e-11
jgi|Aurli1|34847|fgenesh1_pg.10_#_258	245.3591	-0.4275459	0.15138019	0.004033746	0.007617528
jgi|Aurli1|3485|gm1.3485_g	1070.794	0.4091597	0.24955911	0.08503687	0.1215047
jgi|Aurli1|34856|fgenesh1_pg.10_#_267	155.2937	3.413032	0.4239447	9.378972e-17	8.979351e-16
jgi|Aurli1|34859|fgenesh1_pg.10_#_270	104.367	-1.044684	0.18546846	6.14936e-09	2.677481e-08
jgi|Aurli1|3486|gm1.3486_g	362.2312	-0.8672292	0.15085325	4.546245e-09	2.010761e-08
jgi|Aurli1|3487|gm1.3487_g	2188.266	0.5032573	0.14268	0.0003377419	0.0007708083
jgi|Aurli1|34873|fgenesh1_pg.10_#_284	4.479453	-3.300579	0.79124533	1.307857e-06	4.254337e-06
jgi|Aurli1|3488|gm1.3488_g	4.524868	-0.5707885	0.98721221	0.2846079	0.3530519
jgi|Aurli1|34889|fgenesh1_pg.10_#_300	261.7618	2.036551	0.51086065	2.643913e-06	8.237234e-06
jgi|Aurli1|34891|fgenesh1_pg.10_#_302	148.0066	-0.383528	0.1480192	0.008396178	0.01492632
jgi|Aurli1|34895|fgenesh1_pg.10_#_306	1607.309	-0.554251	0.1447025	9.825167e-05	0.0002441066
jgi|Aurli1|34899|fgenesh1_pg.10_#_310	91.61375	-1.272415	0.15804856	1.533252e-16	1.434582e-15
jgi|Aurli1|34902|fgenesh1_pg.10_#_313	567.1584	-0.09233594	0.14841726	0.5269196	0.5971434
jgi|Aurli1|34917|fgenesh1_pg.10_#_328	564.9574	0.07134653	0.10483078	0.4925167	0.5640172
jgi|Aurli1|34921|fgenesh1_pg.10_#_332	278.8606	0.127342	0.0907915	0.1581211	0.2107051
jgi|Aurli1|34927|fgenesh1_pg.10_#_338	69.01956	0.1782158	0.19007227	0.3349901	0.4066385
jgi|Aurli1|34929|fgenesh1_pg.10_#_340	23.25234	0.1582731	0.33012727	0.6014081	0.6652904
jgi|Aurli1|34932|fgenesh1_pg.10_#_343	6.857768	-1.611414	0.86792146	0.006266403	0.01141148
jgi|Aurli1|34933|fgenesh1_pg.10_#_344	2.731784	0.2537427	0.80646968	0.6078683	0.6709853
jgi|Aurli1|34940|fgenesh1_pg.10_#_351	2.683783	0.2039782	0.52949834	0.6291207	0.6900274
jgi|Aurli1|34951|fgenesh1_pg.10_#_362	25.42612	-0.9075488	0.21277323	9.129163e-06	2.644248e-05
jgi|Aurli1|34954|fgenesh1_pg.10_#_365	48.95844	-1.454838	0.46406012	0.0001943446	0.0004608458
jgi|Aurli1|34955|fgenesh1_pg.10_#_366	161.546	-0.3608931	0.62658506	0.432259	0.5055522
jgi|Aurli1|34961|fgenesh1_pg.10_#_372	21.89785	-1.004328	0.89542262	0.07216041	0.1049053
jgi|Aurli1|34962|fgenesh1_pg.10_#_373	9.881206	-1.143928	0.54792138	0.008652004	0.01534065
jgi|Aurli1|34971|fgenesh1_pg.10_#_382	18.60938	-2.298059	0.61372544	6.601007e-06	1.944249e-05
jgi|Aurli1|34979|fgenesh1_pg.10_#_390	232.9903	-2.569508	0.14776395	6.787569e-69	1.706096e-66
jgi|Aurli1|34987|fgenesh1_pg.10_#_398	8.255281	-3.257258	0.66928635	6.421196e-08	2.470203e-07
jgi|Aurli1|34989|fgenesh1_pg.10_#_400	58.05623	-0.5728335	0.47736955	0.1496537	0.2008293
jgi|Aurli1|34990|fgenesh1_pg.10_#_401	188.1047	0.09228765	0.1489271	0.5285029	0.5986174
jgi|Aurli1|34994|fgenesh1_pg.10_#_405	95.70958	-1.721032	0.16256057	1.481992e-27	3.314923e-26
jgi|Aurli1|34995|fgenesh1_pg.10_#_406	15.49841	-1.850898	0.46757691	3.602835e-06	1.100915e-05
jgi|Aurli1|34996|fgenesh1_pg.10_#_407	28.96946	-1.824871	0.7294545	0.0007990309	0.00170941
jgi|Aurli1|35|gm1.35_g	198.4692	-4.314769	0.54179432	1.109291e-16	1.055214e-15
jgi|Aurli1|35006|fgenesh1_pg.10_#_417	385.2206	1.036867	0.2192857	7.863035e-07	2.631659e-06
jgi|Aurli1|35011|fgenesh1_pg.10_#_422	36.7423	0.9361645	0.25944363	0.0001300568	0.0003167585
jgi|Aurli1|35012|fgenesh1_pg.10_#_423	13.33076	0.6060209	0.40643374	0.08828441	0.1256244
jgi|Aurli1|35013|fgenesh1_pg.10_#_424	6.563435	-1.558849	0.43029127	2.491117e-05	6.759977e-05
jgi|Aurli1|35014|fgenesh1_pg.10_#_425	2715.233	-0.3432879	0.26287666	0.167952	0.2222674
jgi|Aurli1|35017|fgenesh1_pg.10_#_428	620.3698	-1.387053	0.18500078	8.314601e-15	6.600939e-14
jgi|Aurli1|35022|fgenesh1_pg.10_#_433	218.0131	0.5219289	0.12849415	3.864221e-05	0.0001024243
jgi|Aurli1|35025|fgenesh1_pg.10_#_436	261.5797	-0.03092526	0.12639373	0.804386	0.8443874
jgi|Aurli1|35030|fgenesh1_pg.10_#_441	15290.56	2.171308	0.18484638	2.285158e-33	7.10459e-32
jgi|Aurli1|35036|fgenesh1_pg.10_#_447	5.63371	1.128859	0.53396903	0.008407025	0.01494202
jgi|Aurli1|35049|fgenesh1_pg.10_#_460	30.08698	1.250896	0.60094572	0.006936431	0.0125402
jgi|Aurli1|3505|gm1.3505_g	47.29442	-6.266205	0.60466295	7.049058e-28	1.620737e-26
jgi|Aurli1|35053|fgenesh1_pg.10_#_464	508.1713	-0.9223213	0.23291248	3.298615e-05	8.817314e-05
jgi|Aurli1|35059|fgenesh1_pg.10_#_470	2119.789	0.9621983	0.07869093	9.555581e-35	3.280307e-33
jgi|Aurli1|35068|fgenesh1_pg.10_#_479	4278.943	0.5598193	0.28734333	0.03730714	0.05808789
jgi|Aurli1|3507|gm1.3507_g	15.26048	1.697153	0.72436303	0.001523486	0.003100918
jgi|Aurli1|35073|fgenesh1_pg.10_#_484	490.4723	1.708974	0.24730602	2.355864e-13	1.625754e-12
jgi|Aurli1|35079|fgenesh1_pg.10_#_490	8620.503	2.550997	0.2890864	5.903051e-20	7.488644e-19
jgi|Aurli1|35080|fgenesh1_pg.10_#_491	115.8915	0.3214883	0.43521307	0.389899	0.4629836
jgi|Aurli1|35085|fgenesh1_pg.10_#_496	3.298892	-0.8353235	0.59599262	0.06657214	0.09777803
jgi|Aurli1|35087|fgenesh1_pg.10_#_498	52.167	-0.3633562	0.18785771	0.04678363	0.07129072
jgi|Aurli1|35090|fgenesh1_pg.10_#_501	4494.058	-0.005508176	0.17389148	0.974138	0.9798838
jgi|Aurli1|3511|gm1.3511_g	189.0588	-0.1166261	0.25686764	0.6327128	0.6933006
jgi|Aurli1|35113|fgenesh1_pg.10_#_524	204.2631	-0.3319628	0.11452665	0.003410156	0.006533085
jgi|Aurli1|35116|fgenesh1_pg.10_#_527	106.9492	0.8102241	0.3988427	0.02053669	0.03372
jgi|Aurli1|35120|fgenesh1_pg.10_#_531	27.7194	-1.411539	0.42111436	9.983505e-05	0.00024775
jgi|Aurli1|35123|fgenesh1_pg.10_#_534	39.33107	-0.2021248	0.37966568	0.5505309	0.6187944
jgi|Aurli1|35125|fgenesh1_pg.10_#_536	149.2119	-0.5359396	0.25372277	0.02613273	0.04196972
jgi|Aurli1|35136|fgenesh1_pg.10_#_547	138.0741	-0.7657299	0.15745358	6.85906e-07	2.310765e-06
jgi|Aurli1|35137|fgenesh1_pg.10_#_548	33.09679	-1.746759	0.25662849	4.491387e-13	3.018001e-12
jgi|Aurli1|35143|fgenesh1_pg.10_#_554	905.2346	0.6521759	0.13165149	5.05528e-07	1.735814e-06
jgi|Aurli1|35153|fgenesh1_pg.10_#_564	58.82317	-2.387089	0.38616508	2.381628e-11	1.340909e-10
jgi|Aurli1|35163|fgenesh1_pg.10_#_574	55.18477	-1.364936	0.23535151	9.166113e-10	4.389198e-09
jgi|Aurli1|35165|fgenesh1_pg.10_#_576	204.0931	-0.1987987	0.11669225	0.08516321	0.1216734
jgi|Aurli1|35166|fgenesh1_pg.10_#_577	413.1386	-0.3271	0.14370189	0.02072481	0.03399501
jgi|Aurli1|35171|fgenesh1_pg.10_#_582	14.70923	-0.8091221	0.48301271	0.04337067	0.06652053
jgi|Aurli1|35179|fgenesh1_pg.10_#_590	9.738217	-2.512149	0.62082499	1.903334e-06	6.053279e-06
jgi|Aurli1|35190|fgenesh1_pg.10_#_601	84.04927	-0.1856942	0.27151844	0.4688157	0.5413906
jgi|Aurli1|35192|fgenesh1_pg.10_#_603	116.0845	-0.532475	0.28799163	0.04811559	0.07308759
jgi|Aurli1|35193|fgenesh1_pg.10_#_604	143.8177	-0.8809852	0.2034145	7.164089e-06	2.100088e-05
jgi|Aurli1|35196|fgenesh1_pg.11_#_3	32.33296	0.6225238	0.24417039	0.007447993	0.01336565
jgi|Aurli1|352|gm1.352_g	4371.623	-0.7534942	0.20403143	0.0001314775	0.000319956
jgi|Aurli1|35206|fgenesh1_pg.11_#_13	3.186877	-0.1271173	0.57487646	0.7727186	0.8182594
jgi|Aurli1|3521|gm1.3521_g	677.6247	0.5551081	0.11767403	1.84474e-06	5.884596e-06
jgi|Aurli1|35210|fgenesh1_pg.11_#_17	694.2553	0.7023433	0.16203382	9.449563e-06	2.732781e-05
jgi|Aurli1|35214|fgenesh1_pg.11_#_21	164.8828	-0.6186227	0.13653329	4.23057e-06	1.280656e-05
jgi|Aurli1|35220|fgenesh1_pg.11_#_27	3.836624	0.3386809	0.87735603	0.5032183	0.574367
jgi|Aurli1|35221|fgenesh1_pg.11_#_28	3.470486	-0.02016876	0.48367196	0.9598455	0.9687293
jgi|Aurli1|35233|fgenesh1_pg.11_#_40	39.25356	-1.86128	0.66445717	0.0002946984	0.0006798968
jgi|Aurli1|35244|fgenesh1_pg.11_#_51	347.4001	1.38802	0.39157221	5.166469e-05	0.0001337851
jgi|Aurli1|35248|fgenesh1_pg.11_#_55	1916.674	1.57457	0.10909083	2.082627e-48	1.669479e-46
jgi|Aurli1|35256|fgenesh1_pg.11_#_63	2363.16	1.834305	0.29904706	3.398406e-11	1.884756e-10
jgi|Aurli1|35262|fgenesh1_pg.11_#_69	96.10419	-5.48556	0.44256381	3.145758e-37	1.25458e-35
jgi|Aurli1|35267|fgenesh1_pg.11_#_74	5.624384	-0.8981948	0.67418687	0.06531081	0.09615401
jgi|Aurli1|35269|fgenesh1_pg.11_#_76	24.39058	-0.3250164	0.2552931	0.1802791	0.236743
jgi|Aurli1|35276|fgenesh1_pg.11_#_83	15.73791	-0.2142672	0.60182994	0.6338859	0.6943808
jgi|Aurli1|35279|fgenesh1_pg.11_#_86	117.1264	0.1272109	0.16499543	0.4311213	0.5045398
jgi|Aurli1|35280|fgenesh1_pg.11_#_87	11.73545	0.2044615	0.63471673	0.6565742	0.7151667
jgi|Aurli1|35292|fgenesh1_pg.11_#_99	21.47601	1.496223	0.4333537	5.570473e-05	0.0001437448
jgi|Aurli1|35302|fgenesh1_pg.11_#_109	5.269351	-0.5294246	0.63706441	0.2558254	0.3216252
jgi|Aurli1|35307|fgenesh1_pg.11_#_114	28.05044	-0.9442608	0.24728597	5.613896e-05	0.0001447645
