Sample	scaffold_1	scaffold_2	scaffold_3	scaffold_4	scaffold_5	scaffold_6	scaffold_7	scaffold_8	scaffold_9	scaffold_10	scaffold_11	scaffold_12	scaffold_13	scaffold_14	scaffold_15	scaffold_16	scaffold_17	scaffold_18	scaffold_19	scaffold_20	scaffold_21	scaffold_22	scaffold_23	scaffold_24	scaffold_25	scaffold_26	scaffold_27	scaffold_28	scaffold_29	scaffold_30	scaffold_31	scaffold_32	scaffold_33	scaffold_34	scaffold_35	scaffold_36	scaffold_37	scaffold_38	scaffold_39	scaffold_43	scaffold_45	scaffold_59	scaffold_93	scaffold_154	scaffold_155	scaffold_176
WT701R3D4	0.09053993573617207	0.05298565705144242	0.05712245751602593	0.03573912408262435	0.04352666435175456	0.03993886330477386	0.04406980560742426	0.03884547177841955	0.04066204401401756	0.04479056800070982	0.042295845766812966	0.03113025166496884	0.027999053687948514	0.03869365990939154	0.03573299490252352	0.024345895567443664	0.027492541580024243	0.030499925949497558	0.0477413512682316	0.023259342037936538	0.021529349683150574	0.01951885352477056	0.018644173659769295	0.009181032297360133	0.01484562471605635	0.010899683584204428	0.009910884223040114	0.007295600599608933	0.01170045887962257	0.011474804983665527	0.006425319567945339	0.005351545587423957	0.006667568114787618	0.008845053159588173	0.0012131190138341015	0.003599892626771458	0.0013439999412932953	0.0019410321172372892	0.004000144765396667	0.0005313832367007632	0.0011427585279827508	0.0010585344204747638	0.0014132763544737511	0.0006043079713698075	0.0006347245488089544	0.0004691324483297609
WT701R4D4	0.08797578125453956	0.0521783431467537	0.05921225347658996	0.0311941745152474	0.04907411208273751	0.038454737273809145	0.04426556421965642	0.03614645135810578	0.03582390463353515	0.03949720348915781	0.033434794596705064	0.027725335194237494	0.030602014117604718	0.03756383502957147	0.02494102669501509	0.022148020980532295	0.02230689511102164	0.034799132752681754	0.08511567202576326	0.024639210832681512	0.019298745782834657	0.01839925878732703	0.02449874330862687	0.008013284246550307	0.014676925631874244	0.0082034983423745	0.007594768250140908	0.005323070619326075	0.012586857345613652	0.008919069225522352	0.006470878105716526	0.009870214680636943	0.0072490539435404525	0.007294714323657494	0.0017012052953295016	0.002610364194014629	0.0015412065249357971	0.0017387307801383345	0.005588785540729678	0.0007573699995932552	0.001588104008947635	0.0014790514262214666	0.002020865444145603	0.0008303966173830717	0.0009512954071018386	0.0006474551929404104
WT70R1D3	0.09207955019501673	0.05627241035067079	0.05835246364910082	0.033773421044998635	0.03756659263156318	0.041045706232129366	0.044470265237830604	0.0295874966371001	0.035476138395612776	0.03685726546837913	0.030099860239918425	0.029439635567253965	0.04016629018907579	0.02845797159809281	0.024616754390466393	0.01973935217022523	0.021367434406277832	0.03507778248858233	0.11149717788174876	0.024558710448820416	0.019313131816063582	0.01951660435023238	0.018364214024385938	0.011553831117394022	0.013372569248477408	0.008737559199578072	0.0070248603040855	0.007038666709858517	0.00947369394043561	0.007505081654824724	0.004478878556153932	0.005590420038674377	0.005220515728473863	0.007172855579577061	0.001906542174602182	0.003959251072777021	0.0014904040195530244	0.002501861641998355	0.004978861688181873	0.0006813285104074213	0.0013105852303902444	0.0012236870749780602	0.0017311689474440795	0.0007220263723823168	0.0008968124498416885	0.0006028349835399292
WT70R1D4	0.09731025419365538	0.06895870277077645	0.054205909118476295	0.03281888848047409	0.04195467444190493	0.04292884268649573	0.0435758695118981	0.03351203173058354	0.03787986052468579	0.039800143017179795	0.034458456396154094	0.03200091852587772	0.032281613701587504	0.03567199546448746	0.025790178842870805	0.021102697455805158	0.020993934865604087	0.04070667901249466	0.06529057480000662	0.023828533196201155	0.019977355807210297	0.017613874490143833	0.024501654506765922	0.010061296236663051	0.011577220915212945	0.008645539459149209	0.007749169642440366	0.00716684549957824	0.010513962800089975	0.007637632694337272	0.0056325867775499265	0.006726770252783583	0.004938163054562618	0.009853161190698536	0.0024088022965009447	0.00294638749305489	0.0017790230527412422	0.0037274371463396965	0.0036118259663525097	0.00045220093692588495	0.0008843799343070851	0.0008310268977296789	0.0011146128379667503	0.0004863274792312149	0.0005349466463813895	0.0003880996886161576
WT70R3D3	0.09501386161653916	0.06409504698632543	0.05244544029546686	0.032634300338062604	0.04162655002241635	0.0429696772742079	0.04586802000275046	0.033388060711493105	0.036742751743716204	0.04174730275301326	0.03240026179607785	0.03135733588084058	0.031648077964754134	0.03293434575287006	0.02593278365951181	0.020521467462024653	0.02156569272515213	0.034877546509637994	0.08190028832009945	0.024362270526933384	0.01991281826097288	0.01768925287877455	0.021704237859525664	0.010627782185358318	0.012543627337877679	0.008705197748448397	0.007857018094995913	0.006793787703394288	0.010658827937615085	0.007482719279422546	0.005015413557659221	0.0067082559629413506	0.0054397979032405775	0.012121651117052845	0.0021840825309744614	0.0033444348462097033	0.0016019746761600604	0.00435910427599452	0.003185914403603996	0.00042935651684122914	0.0007905059317656637	0.0007345819985709945	0.0010092294932844677	0.00044306030592331815	0.0005232560577071236	0.00036832181527839776
WT70R3D4	0.09448512490094342	0.064635073020266	0.05417794112665301	0.03245888258449508	0.0407689825965543	0.04234145385036143	0.04327921363131631	0.032557084612571126	0.03665029379933186	0.03990437346196101	0.03267106992876032	0.03102382687690557	0.03249569496287524	0.03380601375394267	0.025665109978700973	0.020479779841483484	0.02129505090683937	0.03883150751124693	0.08279675888955086	0.023989068543593266	0.020154876573386975	0.017462877729298713	0.02252507680779633	0.010745987477520858	0.011731678290400725	0.0088143240680691	0.007577752384832658	0.007051963952621689	0.010255237333165712	0.0077472544993268016	0.0050276960765758645	0.007528704899388038	0.005544338766256156	0.01147240107782117	0.002214095562150788	0.003246249194107909	0.001674695573330617	0.004237292866328473	0.003200428718151538	0.00039358810037957125	0.0007863809187999532	0.0007307723571920215	0.0010189397163275133	0.000416131285145823	0.00048444906421695356	0.00033487488035403504
WT70R4D3	0.09150672414016697	0.059668905552790065	0.05778899936454606	0.03133468271694966	0.041104911749712945	0.040464031012546475	0.04163406432150578	0.03075972159735364	0.03428849608901543	0.03845491918163109	0.030156110183922516	0.03042361933415999	0.02985827481736934	0.03236369912004094	0.02344823045530225	0.019307105811560473	0.01990840285585171	0.03455720232673904	0.1192548928457064	0.02300347255128273	0.018491809427662497	0.017359005539522344	0.023575041923001337	0.010023492841915619	0.010595501145712482	0.007843397015062353	0.007256864049766917	0.005771278479459475	0.01081205427195633	0.00814230976035306	0.004777057419298846	0.006755603616401295	0.0059924204410668844	0.013072634280794826	0.0023878703115320426	0.002700429854164817	0.0015573709165600095	0.002985097258370385	0.0031210065909641842	0.0003708976061242996	0.0006992587035742039	0.0006488613204074487	0.0008985737700175473	0.00037273314026972377	0.0004304726600181758	0.00031647002842085205
WT70R4D4	0.0796756517050181	0.057004789892186845	0.059540674945321094	0.0242900050561148	0.039628058473614725	0.033788134645196775	0.03400038764736965	0.02396547329192294	0.028129455325233643	0.03076413360414634	0.02420546639919346	0.02700389369453404	0.028677665719044534	0.029095882135204778	0.018459309619095674	0.014719970917383677	0.015953773888865284	0.028529105096793878	0.24380165890772265	0.019828929243753374	0.013329065568517387	0.013993729472837205	0.02094449345043759	0.008973594413681157	0.00791131318114489	0.0060211134059715765	0.005840116086572089	0.0039317341831070505	0.008133206556475462	0.005802131368403729	0.0035836370623074897	0.006996878469143898	0.0052491969170910605	0.012842103129526048	0.0019066515800777596	0.0022177802043808546	0.0012491561583623824	0.0017894015715016727	0.002255627595296256	0.0003005544258252798	0.0005338184977008259	0.0004980584810303961	0.0006824065854020746	0.00030816235563918846	0.0003538373999732322	0.0002581477701116517
WTG0R1D3	0.09517073099052384	0.05272611202904892	0.04909607434643191	0.039134703926959724	0.038954372685653826	0.041619128009874544	0.04477052461778593	0.0421696076958745	0.04231369309239098	0.04390867353269636	0.035704867392454334	0.028178793241945912	0.030910472763370146	0.037828563684928915	0.030870243141045316	0.024386596221289046	0.028904444850804265	0.034746556644745005	0.02769473161747899	0.029838722317644215	0.0226620940302114	0.015377871095408207	0.020345658009025543	0.010184788500597567	0.01915981478699852	0.010622106046851836	0.007935619542714585	0.007233642021669137	0.011576808537039334	0.010242994102703091	0.005735480437039988	0.005072475362621717	0.005205882929186722	0.011597102944729985	0.0028051508284298037	0.0035435211368786777	0.0013200018286191966	0.002326787311995089	0.009307785999307736	0.0012378772343440809	0.002531478373312609	0.0023409917646828324	0.003262795436288948	0.0013286061350174046	0.001548236362092724	0.0010627542923570248
WTG0R1D4	0.09415194063769866	0.056402079479802185	0.0477216831909174	0.0386583630427731	0.0395089063051443	0.04044490847814417	0.04620021686868437	0.041328047501871724	0.04143165545761157	0.047434504609599824	0.03493282782676482	0.02835422836777431	0.02888963474063879	0.03398361940853159	0.03648093564949755	0.024530142500920477	0.02874690423760356	0.03702531158198585	0.02531286062520006	0.031742355468571605	0.02121302759450667	0.015217487679403358	0.023366389850153203	0.010816372866196633	0.018820502527784118	0.009941898055382297	0.008412359129487826	0.0074991434547663485	0.011223724462304003	0.009410060422197934	0.005583245519118129	0.005111771113785142	0.00522974944909251	0.008539326108588428	0.0024249109022153686	0.003254862345790608	0.0014224003988133388	0.00246515941550609	0.00960433726681602	0.0011827223151631874	0.002471037339685105	0.002304165362343205	0.003238259118401832	0.0012788111081545493	0.0015054737882654534	0.0010168999671389687
WTG0R3D3	0.0915261092283362	0.052098420437831146	0.04710765783864028	0.03638827482551272	0.037711900691839224	0.03916372500604176	0.043178405960790735	0.038512032590699345	0.03918604967770537	0.04161652493189565	0.03043029778480038	0.026985953441920747	0.025996852988950808	0.03411056299124657	0.03133599013114781	0.021519777168130597	0.025480565582161795	0.027316421248287228	0.03533235702191449	0.03756534118067214	0.02080646865899661	0.013082429925675607	0.02174490385711734	0.009910430910655786	0.030693540913195944	0.010371541128954102	0.007575724581293341	0.006037186542418458	0.010949710958951022	0.008430814338536584	0.005190948321659384	0.007516709115920129	0.005346155705639319	0.011535181348242851	0.004461832378343934	0.0033293840336392224	0.0012075062408032145	0.002472523969099145	0.020556291338437855	0.002923184674415265	0.005311924542421779	0.004936243401022887	0.007129826472598792	0.0030392573006297937	0.0036927356897052998	0.002611077931339838
WTG0R3D4	0.09154380759532726	0.05457505670111063	0.04636749428989913	0.03598032714510241	0.03783732961896107	0.03849634395362035	0.0431543572988428	0.03633115332573942	0.04110204458135376	0.042236831043753656	0.02863674018689994	0.025864042102696327	0.026910548832626283	0.0341369567539505	0.03329871696685982	0.02141632185080672	0.024575641441033778	0.028732218085597037	0.03157776872131953	0.03860230806978418	0.019876358609442254	0.012274170864560193	0.023977873725680197	0.009888431978128949	0.026538412525306886	0.010570302712215715	0.007614788979092082	0.005629054855891823	0.01044350834711797	0.00822974342714114	0.004893402267475681	0.008717761324092903	0.00545889376093166	0.01563068466291165	0.004313230069566278	0.0032599695046577467	0.0010973026782688073	0.0023971137663951567	0.02248444085266811	0.002711878022896567	0.005143507440682223	0.004807681882997629	0.0066558865981342	0.002829412524773689	0.003490115318177609	0.002445901337490378
WTG0R4D3	0.09318784564994761	0.0527568523483375	0.04947245365565466	0.03944518243626182	0.038246617671085205	0.0388194612774429	0.04041142591253783	0.04013561693055073	0.03822537130053532	0.04052532718685161	0.03590698807429821	0.029406448540855237	0.027444755601859515	0.03215518995768428	0.028378870420230823	0.020853177961631088	0.026055553890392855	0.030840713286054044	0.03360172577738604	0.032832482794481845	0.02271367599231018	0.014643309505476942	0.0177883941918517	0.010630170667016227	0.029079834823045922	0.009631653435670778	0.006761590060960294	0.00703698447961959	0.011963012494068117	0.009194745144499571	0.005079167707738824	0.005656405685371225	0.004282169710038241	0.00912692258407106	0.004122728654165343	0.003339411246282248	0.0013087349695401667	0.0034630754869657767	0.019262995948845705	0.0028542892400875938	0.005383581559344305	0.0050266218059398385	0.007171365182326817	0.003039785601112887	0.0037699559903716837	0.002520959596367878
WTG0R4D4	0.09390742466462673	0.05890323070919986	0.049864088886775834	0.03698793772643221	0.03998867863124424	0.04033833296619843	0.044788530940081464	0.04052526702320275	0.0415098379479487	0.04624275711088259	0.033353421870080426	0.02915733047486756	0.026798871567924685	0.03297213310743381	0.036126350703058585	0.023867917904645992	0.027170474818949523	0.03707646993152251	0.02262762001145284	0.03294966861279775	0.020535696809310746	0.014544876427878725	0.024235433354187874	0.010023675920129588	0.02056668676379639	0.009741672858366277	0.008416414983000362	0.0070769234565248775	0.011258265622062755	0.009677299191769835	0.005424494154361019	0.005772767475300702	0.005255605347146321	0.010960684722215753	0.0024512262216776813	0.00308078447709313	0.0014409500227416181	0.0025424836277566213	0.011854734781690501	0.0014585349345264018	0.0029237723904032343	0.002714318598202277	0.003897976503280249	0.0014981424164626003	0.0019314493736558246	0.0012733317484202719
