Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
WT701R4D4_2										12.35642197180568	3.7526931273442923	7.377346978488706	1.9450307322634868	1.367222803837404	0.040930225300998886	1.4609503852975907																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R1D3_1										19.783646969517342	5.439574851886089	7.9386288127164555	2.067826149896789	2.3662187400860466	0.3600739851394529	0.10905476351134086																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R1D3_2										19.24681926259151	5.2777234223715785	7.639987607534415	1.9456391881611843	2.2688613389625933	0.3556774835902405	0.22912254424691478																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R1D4_1										17.939551384441234	4.87594271287338	7.267880143082637	1.4079370344768698	1.4523981080864585	0.24032566495680147	0.15083055084695046																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R1D4_2										17.374668310250005	4.7072216287052004	7.087147573507317	1.295085075963902	1.2420016742419866	0.2363888381424129	0.3811273147637492																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R3D3_1										18.513504261234807	4.702866320238784	6.423084502568164	1.4452282704023895	1.6710364693756954	0.2610652100984321	0.12348537776423144																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R3D3_2										17.900578605968793	4.6448912248456	6.2062459470869005	1.3286562379469065	1.5515144585941398	0.26010032494683305	0.30632483088981954																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R3D4_1										19.11626725914415	4.840134753814842	7.340435946576989	1.694623660186007	2.0185400405475677	0.2573025655489268	0.1276305783822032																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R3D4_2										18.39425359983231	4.671693003618568	7.002746716475055	1.5438092317077292	1.6398253575829358	0.2510274864913905	0.6193129050515449																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R4D3_1										13.989876747863253	3.678068499323027	5.432540452451277	1.469527630232464	2.11718088874027	0.1777326021971982	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R4D3_2										13.264011240027266	3.489723646673372	4.900811638527774	1.3106056272014412	1.306449574545167	0.0	1.3242940595355803																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R4D4_1										15.218659700727677	4.921073750907359	8.245600171991024	2.7895968533971307	5.531705303592551	1.4728633186431983	0.4741794243982604																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R4D4_2										14.644823281659958	4.714426007006863	7.960042334555048	2.637973304674456	5.006091411845543	1.2432793938485078	1.134631493185053																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R1D3_1										21.74056958132597	5.689672107964214	7.938323558889389	2.3415588951247948	2.4749332889987534	0.11648906707406859	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R1D3_2										20.953384847101255	5.443596251299324	7.490418930143024	2.220456947878423	2.3536341504209113	0.11977413178620858	0.0678952200532287																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R1D4_1										20.246852600758732	5.15318989159932	7.634389661986364	2.2986228503072987	2.213362059261241	0.048270086560614656	0.11760432669239267																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R1D4_2										19.65655641416422	5.024348351305918	7.345651894772938	2.1800399563803445	2.055538430937905	0.0	0.30296697533892814																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R3D3_1										19.93305037982092	5.664366336843734	9.57045838474406	4.012289948028191	9.08403449768313	1.6039323989359078	0.691054601041036																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R3D3_2										19.21611513932147	5.453630754575337	9.142914912028045	3.8969764354580105	8.846156559815013	1.4994830958631555	0.7525660164360617																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R3D4_1										20.609116475436746	6.341627380520726	11.027271650408444	4.323999273511227	8.604444018631789	1.226400859397912	0.2980060542070346																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R3D4_2										19.887175839017058	6.283603309693177	10.843222814835878	4.180397620544536	8.3783893658054	1.1091966640844246	0.4511102286550418																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R4D3_1										17.981871951048557	4.517804307531454	7.679560098542352	3.4739416607121334	6.233470477428515	0.7570050129802081	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R4D3_2										17.267553591949795	4.3264340482615005	7.509401580676663	3.4232822823999065	5.962094269985385	0.7330392071962227	0.08642625581861879																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R4D4_1										19.873217245363957	5.18467522527261	8.088585696098294	2.7241584570413306	3.1363969227782604	0.24385985219185619	0.0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R4D4_2										19.093004167270784	5.02691023149175	7.767880955606703	2.7269991671181844	2.989311655489648	0.19358934774802655	0.11570259403936713																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
