Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
WT70R1D3_1										19.26156572672202	5.292141636893614	7.8120027631913755	2.0772451821162203	2.349521502810296	0.38254461438751175	3.4739479203904358																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R1D3_2										18.833021568927347	5.173460881703415	7.567407151919202	1.9612783930515454	2.449007543817705	0.6271810256923667	2.3136724750600557																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R1D4_1										15.480313455008918	4.223140202758287	6.38955779985926	1.3522244264183902	1.6107246804193565	0.3116222288690193	14.180404644708306																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R1D4_2										15.978645767350653	4.550479670876351	7.245232106412973	1.7350379374710716	2.811301758113133	0.9636012072033555	5.547608079544976																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R3D3_1										17.349319951994037	4.440402098700247	6.156369185606316	1.4511543273312646	1.7505201759377969	0.3594497445918146	7.375149939476024																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R3D3_2										17.238432956846005	4.551889530831396	6.374493384354876	1.571066589183317	2.361272856993507	0.6096999745323791	3.502493703752082																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R3D4_1										13.638261643757035	3.4955481494523246	5.451687856359599	1.3485454835798323	2.0652898903831014	0.5042227407282276	28.467429754995244																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R3D4_2										13.731573889333948	3.6477937995580563	5.901860847137346	1.5042670778282177	2.5113138890812867	0.7661671853626993	22.50373547103242																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R4D3_1										6.840965350914175	1.8815622901008484	3.0917504487659784	0.9232212493456589	2.066828325098969	0.38743996180476076	50.38114927577805																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R4D3_2										7.490839214759188	2.2096611896502267	3.936217284706326	1.4715544649297587	2.7041319017806913	0.985519434193814	40.440133427853084																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R4D4_1										10.245597372073188	3.388628420012358	5.800483639706262	2.116286079033498	4.482662222644594	1.151565174141983	32.554790665261464																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WT70R4D4_2										11.842687462837077	4.032055033971068	8.04173586908632	3.1369521221868597	6.999409927756364	2.876161940863634	13.624724974368133																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R1D3_1										21.44894644903636	5.665612441034826	7.8968471066312285	2.3234456602881015	2.475190793174994	0.10102732916366358	2.006048004736807																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R1D3_2										20.79516531588076	5.439522221545474	7.5746187003671945	2.294820719664415	2.617941933969189	0.1936349162500009	0.7425368039632584																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R1D4_1										19.097103593940872	4.885282609739903	7.32630386930747	2.2723961441171245	2.158653731243137	0.07834472531784457	6.2636258120734905																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R1D4_2										18.76496629555614	4.8344868126001215	7.171141146322639	2.165184373636396	2.5327700407377645	0.24863871617976843	4.318176208365727																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R3D3_1										19.587315678135454	5.599671713760727	9.464586718012173	3.9726308136016373	9.045191816607444	1.6090782434348347	2.950339819527255																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R3D3_2										18.99811906018491	5.400587453476812	9.080598987968264	3.876337242512534	8.938353080634116	1.6919016334336276	2.099924199761592																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R3D4_1										19.78050182289133	6.1027301568795735	10.694883261388142	4.197294145256513	8.449494245028582	1.2251174730976029	5.125590219653631																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R3D4_2										19.469477365678294	6.225175602564535	10.883063892944113	4.26974049400772	8.769441609032883	1.3367556413479411	1.7109733384039896																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R4D3_1										17.393199329722652	4.392147461186973	7.495428720072112	3.35449352104554	6.193964638863764	0.8062570751331324	3.752486651070936																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R4D3_2										16.96331196875572	4.320514817148389	7.55780428743623	3.469985880197627	6.313306508670061	0.979262342176622	1.4369901401530691																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R4D4_1										18.581358943956733	4.875772239019419	7.679360412708301	2.5773136834065813	3.081273205788806	0.3243560427687647	6.813534605457196																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
WTG0R4D4_2										18.06438153177305	4.771416151617321	7.509345137503781	2.7062254384884463	3.468434204153331	0.40700402173718964	4.604421683569516																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
